page_view_key,session_id,page_view_timestamp,page_url,page_title,page_type,product_id,previous_page_url,time_on_page_seconds,scroll_depth_percent,exit_page_flag,entry_page_flag
182,SESS00036274,2022-02-12 05:14:25,https://bookhoarder.com/category,The Book Hoarder - Category,  Category,,,429,88,0,1
183,SESS00036274,2022-02-12 05:16:03,https://bookhoarder.com/product/PROD00002877,The Book Hoarder - Product,Product,PROD00002877,https://bookhoarder.com/category,100,97,0,0
184,SESS00036274,2022-02-12 05:18:19,https://bookhoarder.com/product/PROD00002395,the book hoarder - product,Product,PROD00002395,https://bookhoarder.com/product/PROD00002877,216,83,0,0
185,SESS00036274,2022-02-12 05:17:31,https://bookhoarder.com/product/PROD00000510  ,  The Book Hoarder - Product,PRODUCT,PROD00000510,https://bookhoarder.com/product/PROD00002395,259,87,0,0
186,SESS00036274,2022-02-12 05:15:29,https://bookhoarder.com/product/PROD00000415,The Book Hoarder - Product,Product,PROD00000415,https://bookhoarder.com/product/PROD00000510,19,66,0,0
187,SESS00036274,2022-02-12 05:22:40,https://bookhoarder.com/product/PROD00001597,The Book Hoarder - Product,Product,PROD00001597,https://bookhoarder.com/product/PROD00000415,15,61,0,0
188,SESS00036274,2022-02-12 05:21:01,https://bookhoarder.com/product/PROD00004371,The Book Hoarder - Product,Product,PROD00004371,https://bookhoarder.com/product/PROD00001597,177,63,0,0
189,SESS00036274,2022-02-12 05:19:19,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00004371,292,99,0,0
190,SESS00036274,2022-02-12 05:28:49,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,336,81,0,0
191,SESS00036274,2022-02-12 05:24:19,https://bookhoarder.com/product/PROD00000606,The Book Hoarder - Product,Product,PROD00000606,https://bookhoarder.com/home,67,98,1,0
192,SESS00156819,2023-06-06 14:15:08,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,81,50,0,1
193,SESS00156819,2023-06-06 14:15:32,https://bookhoarder.com/category,  The Book Hoarder - Category,Category,,https://bookhoarder.com/category  ,161,61,0,0
194,SESS00156819,2023-06-06 14:17:36,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,148,93,0,0
195,SESS00156819,2023-06-06 14:19:02,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,  https://bookhoarder.com/home,203,53,0,0
196,SESS00156819,2023-06-06 14:17:48,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,140,,0,0
197,SESS00156819,2023-06-06 14:25:03,https://bookhoarder.com/home,The Book Hoarder - Home,Home  ,,https://bookhoarder.com/home,165,48,0,0
198,SESS00156819,2023-06-06 14:26:56,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,  https://bookhoarder.com/home,114,51,0,0
199,SESS00156819,2023-06-06 14:23:11,https://bookhoarder.com/product/PROD00003042,The Book Hoarder - Product,Product,PROD00003042,https://bookhoarder.com/category,51,44,0,0
200,SESS00156819,2023-06-06 14:20:04,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00003042  ,27,63,1,0
201,SESS00037722,2024-02-16 07:04:38,https://bookhoarder.com/home  ,The Book Hoarder - Home,Home,,,73,99,0,1
202,SESS00037722,2024-02-16 07:06:28,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,8,,0,0
203,SESS00037722,2024-02-16 07:08:36,  https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,195,72,0,0
204,SESS00037722,2024-02-16 07:05:14,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,189,96,0,0
205,SESS00037722,2024-02-16 07:09:58,https://bookhoarder.com/product/PROD00000707,The Book Hoarder - Product,Product,PROD00000707,https://bookhoarder.com/category,33,92,1,0
206,SESS00126246,2023-05-13 14:52:16,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,204,100,0,1
207,SESS00126246,2023-05-13 14:53:22,  https://bookhoarder.com/product/PROD00004329,The Book Hoarder - Product,Product,PROD00004329,https://bookhoarder.com/category  ,172,92,0,0
208,SESS00126246,2023-05-13 14:55:36,https://bookhoarder.com/product/PROD00004975,The Book Hoarder - Product,Product,PROD00004975,https://bookhoarder.com/product/PROD00004329,197,37,0,0
209,SESS00126246,2023-05-13 14:57:31,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/product/PROD00004975,200,75,0,0
210,SESS00126246,2023-05-13 14:58:20,https://bookhoarder.com/category,The Book Hoarder - Category,category,,https://bookhoarder.com/cart,135,55,0,0
211,SESS00126246,2023-05-13 14:54:21,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,151,47,0,0
212,SESS00126246,2023-05-13 15:02:40,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,  https://bookhoarder.com/category,58,83,0,0
213,SESS00126246,2023-05-13 14:55:39,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/cart,91,,0,0
214,SESS00126246,2023-05-13 15:06:40,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,  https://bookhoarder.com/home,57,75,0,0
215,SESS00126246,2023-05-13 14:57:40,https://bookhoarder.com/category,The Book Hoarder - Category,  Category,,https://bookhoarder.com/cart,25,75,1,0
216,SESS00182560,2022-09-29 10:14:43,https://bookhoarder.com/home  ,The Book Hoarder - Home  ,Home,,,240,89,0,1
217,SESS00182560,2022-09-29 10:16:22,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/home,574,87,0,0
218,SESS00182560,2022-09-29 10:15:33,https://bookhoarder.com/category,The Book Hoarder - Category,Category  ,,https://bookhoarder.com/cart,376,84,0,0
219,SESS00182560,2022-09-29 10:20:37,https://bookhoarder.com/product/PROD00002790,The Book Hoarder - Product,Product,PROD00002790,https://bookhoarder.com/category,33,64,0,0
220,SESS00182560,2022-09-29 10:19:19,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00002790,159,94,0,0
221,SESS00182560,2022-09-29 10:16:53,https://bookhoarder.com/product/PROD00002900,The Book Hoarder - Product,product,PROD00002900,https://bookhoarder.com/category,58,88,0,0
222,SESS00182560,2022-09-29 10:19:49,https://bookhoarder.com/product/PROD00003303,The Book Hoarder - Product,product,PROD00003303,https://bookhoarder.com/product/PROD00002900,396,64,0,0
223,SESS00182560,2022-09-29 10:19:51,https://bookhoarder.com/checkout,The Book Hoarder - Checkout,Checkout,,https://bookhoarder.com/product/PROD00003303,559,93,0,0
224,SESS00182560,2022-09-29 10:28:35,https://bookhoarder.com/product/PROD00004100,The Book Hoarder - Product,Product,PROD00004100,https://bookhoarder.com/checkout,184,100,1,0
225,SESS00049197,2021-04-04 22:38:25,  https://bookhoarder.com/home,  The Book Hoarder - Home,Home,,,163,76,0,1
226,SESS00049197,2021-04-04 22:39:08,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/home,162,93,0,0
227,SESS00049197,2021-04-04 22:41:35,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,207,91,0,0
228,SESS00049197,2021-04-04 22:44:04,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/category,286,97,0,0
229,SESS00049197,2021-04-04 22:46:17,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,  https://bookhoarder.com/cart,262,100,0,0
230,SESS00049197,2021-04-04 22:47:10,https://bookhoarder.com/product/PROD00001815,The Book Hoarder - Product  ,Product,PROD00001815,https://bookhoarder.com/cart  ,10,82,0,0
231,SESS00049197,2021-04-04 22:45:43,https://bookhoarder.com/cart,  The Book Hoarder - Cart,cart,,https://bookhoarder.com/product/PROD00001815,315,63,0,0
232,SESS00049197,2021-04-04 22:44:15,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/cart,301,76,0,0
233,SESS00049197,2021-04-04 22:44:17,https://bookhoarder.com/checkout,The Book Hoarder - Checkout,Checkout,,https://bookhoarder.com/home,427,66,0,0
234,SESS00049197,2021-04-04 22:52:22,https://bookhoarder.com/payment-failed,The Book Hoarder - Payment Failed,Payment Failed,,https://bookhoarder.com/checkout,91,49,1,0
235,SESS00191413,2021-09-07 01:44:16,  https://bookhoarder.com/category,the book hoarder - category,Category,,,85,91,0,1
236,SESS00191413,2021-09-07 01:45:21,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/category,175,92,0,0
237,SESS00191413,2021-09-07 01:46:48,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/cart,386,74,0,0
238,SESS00191413,2021-09-07 01:45:10,https://bookhoarder.com/product/PROD00003636,the book hoarder - product,Product,PROD00003636,https://bookhoarder.com/cart,250,100,1,0
239,SESS00022905,2022-07-25 14:47:25,https://bookhoarder.com/category,The Book Hoarder - Category,category,,,292,64,0,1
240,SESS00022905,2022-07-25 14:48:52,https://bookhoarder.com/product/PROD00002135,The Book Hoarder - Product,product,PROD00002135,https://bookhoarder.com/category,201,75,0,0
241,SESS00022905,2022-07-25 14:48:27,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00002135,300,100,0,0
242,SESS00022905,2022-07-25 14:52:52,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/category,59,92,0,0
243,SESS00022905,2022-07-25 14:55:17,https://bookhoarder.com/product/PROD00001657,The Book Hoarder - Product,Product,PROD00001657,https://bookhoarder.com/cart,72,61,1,0
244,SESS00060973,2022-07-17 21:08:17,  https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,84,88,0,1
245,SESS00060973,2022-07-17 21:09:03,https://bookhoarder.com/product/PROD00000292,The Book Hoarder - Product,Product,PROD00000292,https://bookhoarder.com/category,105,71,0,0
246,SESS00060973,2022-07-17 21:08:51,https://bookhoarder.com/product/PROD00004578,The Book Hoarder - Product,Product,PROD00004578,https://bookhoarder.com/product/PROD00000292,202,67,0,0
247,SESS00060973,2022-07-17 21:09:59,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00004578,22,76,0,0
248,SESS00060973,2022-07-17 21:15:53,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart  ,,https://bookhoarder.com/category,231,83,0,0
249,SESS00060973,2022-07-17 21:18:07,https://bookhoarder.com/product/PROD00001686,The Book Hoarder - Product,Product,PROD00001686,https://bookhoarder.com/cart,417,89,1,0
250,SESS00134906,2024-03-07 16:40:42,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,128,58,0,1
251,SESS00134906,2024-03-07 16:41:58,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,51,39,0,0
252,SESS00134906,2024-03-07 16:41:52,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/category,54,46,0,0
253,SESS00134906,2024-03-07 16:43:42,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/cart  ,178,75,0,0
254,SESS00134906,2024-03-07 16:44:10,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/home,159,73,0,0
255,SESS00134906,2024-03-07 16:46:27,https://bookhoarder.com/product/PROD00001158,The Book Hoarder - Product,Product,PROD00001158,https://bookhoarder.com/home,120,95,0,0
256,SESS00134906,2024-03-07 16:46:54,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00001158,133,48,0,0
257,SESS00134906,2024-03-07 16:48:52,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,102,43,0,0
258,SESS00134906,2024-03-07 16:42:42,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,93,66,0,0
259,SESS00134906,2024-03-07 16:51:30,https://bookhoarder.com/payment-failed,The Book Hoarder - Payment Failed,  Payment Failed,,https://bookhoarder.com/category,59,80,1,0
260,SESS00189998,2023-04-28 03:28:11,https://bookhoarder.com/category,The Book Hoarder - Category,CATEGORY,,,150,60,0,1
261,SESS00189998,2023-04-28 03:28:34,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,132,39,0,0
262,SESS00189998,2023-04-28 03:29:49,https://bookhoarder.com/category,The Book Hoarder - Category,Category  ,,https://bookhoarder.com/home,37,62,0,0
263,SESS00189998,2023-04-28 03:31:47,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/category,49,89,0,0
264,SESS00189998,2023-04-28 03:29:03,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/cart,163,78,1,0
265,SESS00192558,2024-01-10 07:54:44,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,59,34,0,1
266,SESS00192558,2024-01-10 07:55:24,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,193,65,0,0
267,SESS00192558,2024-01-10 07:55:42,https://bookhoarder.com/category,The Book Hoarder - Category,  Category,,https://bookhoarder.com/category,133,,0,0
268,SESS00192558,2024-01-10 07:56:50,https://bookhoarder.com/home,The Book Hoarder - Home,Home  ,,https://bookhoarder.com/category,44,83,1,0
269,SESS00104938,2021-12-25 10:47:32,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,12,82,0,1
270,SESS00104938,2021-12-25 10:48:15,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,34,67,0,0
271,SESS00104938,2021-12-25 10:50:20,https://bookhoarder.com/product/PROD00000769,The Book Hoarder - Product,Product,PROD00000769,https://bookhoarder.com/category,316,95,0,0
272,SESS00104938,2021-12-25 10:51:11,https://bookhoarder.com/cart,THE BOOK HOARDER - CART  ,Cart,,https://bookhoarder.com/product/PROD00000769,243,98,0,0
273,SESS00104938,2021-12-25 10:50:24,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/cart,557,82,0,0
274,SESS00104938,2021-12-25 10:56:47,https://bookhoarder.com/product/PROD00003741,The Book Hoarder - Product,  Product,PROD00003741,https://bookhoarder.com/cart,97,85,0,0
275,SESS00104938,2021-12-25 10:52:32,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00003741,429,76,1,0
276,SESS00155438,2022-03-22 01:51:13,https://bookhoarder.com/home  ,The Book Hoarder - Home,Home,,,391,94,0,1
277,SESS00155438,2022-03-22 01:51:37,https://bookhoarder.com/product/PROD00004560,The Book Hoarder - Product,Product,PROD00004560,https://bookhoarder.com/home,70,79,0,0
278,SESS00155438,2022-03-22 01:53:43,https://bookhoarder.com/category,The Book Hoarder - Category,  Category,,https://bookhoarder.com/product/PROD00004560,99,82,0,0
279,SESS00155438,2022-03-22 01:52:43,https://bookhoarder.com/product/PROD00002901,The Book Hoarder - Product,Product,PROD00002901,https://bookhoarder.com/category,264,73,0,0
280,SESS00155438,2022-03-22 01:52:29,https://bookhoarder.com/product/PROD00002065,The Book Hoarder - Product,Product,PROD00002065,https://bookhoarder.com/product/PROD00002901,34,69,0,0
281,SESS00155438,2022-03-22 01:59:08,https://bookhoarder.com/product/PROD00000472,The Book Hoarder - Product,Product  ,PROD00000472,https://bookhoarder.com/product/PROD00002065,210,100,0,0
282,SESS00155438,2022-03-22 01:59:37,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/product/PROD00000472,204,98,0,0
283,SESS00155438,2022-03-22 01:52:44,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/cart,315,64,0,0
284,SESS00155438,2022-03-22 01:54:33,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/cart,399,91,1,0
285,SESS00190535,2022-10-07 04:39:27,https://bookhoarder.com/category,The Book Hoarder - Category,  Category,,,27,68,0,1
286,SESS00190535,2022-10-07 04:40:44,https://bookhoarder.com/product/PROD00004402,The Book Hoarder - Product,PRODUCT,PROD00004402,https://bookhoarder.com/category,378,90,0,0
287,SESS00190535,2022-10-07 04:41:11,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00004402,288,84,1,0
288,SESS00061785,2023-08-16 22:10:02,https://bookhoarder.com/category,The Book Hoarder - Category,category,,,19,35,0,1
289,SESS00061785,2023-08-16 22:11:15,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,174,66,0,0
290,SESS00061785,2023-08-16 22:12:24,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,41,50,1,0
291,SESS00076393,2022-05-03 14:56:32,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,162,86,0,1
292,SESS00076393,2022-05-03 14:57:39,https://bookhoarder.com/cart,THE BOOK HOARDER - CART,Cart,,https://bookhoarder.com/category,191,80,1,0
293,SESS00061733,2025-01-09 02:34:42,https://bookhoarder.com/category,The Book Hoarder - Category,category,,,175,56,0,1
294,SESS00061733,2025-01-09 02:36:18,https://bookhoarder.com/product/PROD00000957,The Book Hoarder - Product,Product,PROD00000957,https://bookhoarder.com/category,179,30,0,0
295,SESS00061733,2025-01-09 02:36:04,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00000957,93,61,0,0
296,SESS00061733,2025-01-09 02:36:54,https://bookhoarder.com/product/PROD00000236,The Book Hoarder - Product,Product,PROD00000236,https://bookhoarder.com/home,86,,0,0
297,SESS00061733,2025-01-09 02:38:34,https://bookhoarder.com/category,The Book Hoarder - Category  ,Category,,https://bookhoarder.com/product/PROD00000236,172,82,0,0
