line_key,order_id,product_id,line_number,quantity,unit_price,unit_cost,discount_amount,line_total
398,ORD00000134,PROD00002838,1,5,12.19,4.88,0.24,59.75
399,ORD00000135,PROD00001578,1,3,29.62,11.85,1.13,85.47
400,ORD00000136,PROD00003859,1,8,15.85,6.34,,
401,ORD00000136,PROD00004752,2,9,17.15,6.86,,
402,ORD00000136,PROD00003521,3,7,16.2,6.48,,
403,ORD00000137,PROD00003065,1,5,34.0,13.6,,
404,ORD00000138,PROD00003177,1,10,18.57,7.43,1.08,174.90000000000003
405,ORD00000138,PROD00003057,2,1,15.01,6.0,0.51,14.5
406,ORD00000138,PROD00000854,3,3,18.3,7.32,2.23,48.21
407,ORD00000138,PROD00003556,4,5,38.28,15.31,1.58,183.5
408,ORD00000138,PROD00000232,5,7,27.61,11.04,2.63,174.86
409,ORD00000139,PROD00004317,1,7,47.97,19.19,,
410,ORD00000139,PROD00000299,2,1,35.27,14.11,4.94,30.330000000000002
411,ORD00000140,PROD00002990,1,4,22.46,8.98,1.62,83.36
412,ORD00000140,PROD00003600,2,6,32.34,12.94,4.83,165.06000000000003
413,ORD00000140,PROD00002306,3,5,17.54,7.02,,
414,ORD00000141,PROD00000975,1,6,15.8,6.32,2.12,82.08
415,ORD00000141,PROD00004391,2,2,38.9,15.56,,
416,ORD00000141,PROD00001702,3,9,29.61,11.84,,
417,ORD00000141,PROD00003739,4,8,30.99,12.4,3.57,219.35999999999999
418,ORD00000142,PROD00000005,1,7,10.27,4.11,1.02,64.75
419,ORD00000142,PROD00000739,2,10,36.32,14.53,4.29,320.3
420,ORD00000143,PROD00003702,1,9,39.06,15.62,2.31,330.75
421,ORD00000143,PROD00003109,2,10,48.07,19.23,,
422,ORD00000144,PROD00004198,1,9,16.38,6.55,1.66,132.48
423,ORD00000144,PROD00001821,2,9,40.22,16.09,3.97,326.25
424,ORD00000144,PROD00002470,3,2,26.38,10.55,0.09,52.58
425,ORD00000145,PROD00001722,1,6,46.0,18.4,6.16,239.04000000000002
426,ORD00000145,PROD00003550,2,2,30.41,12.16,,
427,ORD00000146,PROD00000702,1,2,23.2,9.28,,
428,ORD00000147,PROD00001678,1,8,13.98,5.59,1.79,97.52000000000001
429,ORD00000147,PROD00000430,2,5,47.42,18.97,5.07,211.75
430,ORD00000147,PROD00003503,3,10,15.85,6.34,1.59,142.6
431,ORD00000147,PROD00003298,4,4,41.52,16.61,1.6,159.68
432,ORD00000148,PROD00000978,1,5,17.45,6.98,0.89,82.8
433,ORD00000148,PROD00003039,2,6,25.98,10.39,,
434,ORD00000148,PROD00002515,3,9,22.8,9.12,,
435,ORD00000149,PROD00003119,1,6,44.87,17.95,,
436,ORD00000150,PROD00000135,1,8,23.1,9.24,2.59,164.08
437,ORD00000151,PROD00001850,1,7,48.3,19.32,2.33,321.78999999999996
438,ORD00000151,PROD00002386,2,3,28.18,11.27,,
439,ORD00000152,PROD00002283,1,2,11.49,4.6,1.05,20.88
440,ORD00000152,PROD00002750,2,7,38.02,15.21,2.55,248.29000000000005
441,ORD00000152,PROD00000171,3,6,10.7,4.28,0.97,58.379999999999995
442,ORD00000152,PROD00002290,4,5,25.36,10.14,1.71,118.25
443,ORD00000153,PROD00004049,1,8,18.12,7.25,1.19,135.44
444,ORD00000153,PROD00001055,2,8,48.33,19.33,2.07,370.08
445,ORD00000153,PROD00000895,3,6,14.42,5.77,0.54,83.28
446,ORD00000153,PROD00000316,4,4,19.42,7.77,1.96,69.84
447,ORD00000154,PROD00003985,1,7,46.21,18.48,5.68,283.71000000000004
448,ORD00000154,PROD00002239,2,7,13.63,5.45,1.24,86.73
449,ORD00000154,PROD00001843,3,10,15.89,6.36,0.13,157.6
450,ORD00000154,PROD00003177,4,1,32.38,12.95,,
451,ORD00000155,PROD00003760,1,6,37.86,15.14,2.87,209.94
452,ORD00000155,PROD00001912,2,2,36.46,14.58,,
453,ORD00000155,PROD00003900,3,6,19.18,7.67,1.56,105.72
454,ORD00000156,PROD00001873,1,7,44.71,17.88,,
455,ORD00000156,PROD00000872,2,10,49.24,19.7,,
456,ORD00000156,PROD00003698,3,1,46.41,18.56,3.08,43.33
457,ORD00000156,PROD00002740,4,10,18.7,7.48,0.42,182.79999999999998
458,ORD00000157,PROD00001316,1,7,19.18,7.67,,
459,ORD00000157,PROD00003197,2,7,14.0,5.6,1.05,90.64999999999999
460,ORD00000158,PROD00000432,1,8,49.6,19.84,3.21,371.12
461,ORD00000158,PROD00004978,2,9,13.38,5.35,1.7,105.12000000000002
462,ORD00000158,PROD00001808,3,6,21.07,8.43,2.61,110.76
463,ORD00000159,PROD00001540,1,9,42.97,17.19,,
464,ORD00000159,PROD00000360,2,1,34.95,13.98,0.21,34.74
465,ORD00000159,PROD00000780,3,2,16.69,6.68,1.02,31.340000000000003
466,ORD00000159,PROD00002934,4,3,21.23,8.49,,
467,ORD00000159,PROD00000095,5,7,23.37,9.35,0.27,161.70000000000002
468,ORD00000160,PROD00000306,1,5,17.41,6.96,0.75,83.3
469,ORD00000160,PROD00001845,2,2,18.1,7.24,0.12,35.96
470,ORD00000161,PROD00003457,1,6,23.18,9.27,1.99,127.14000000000001
471,ORD00000161,PROD00001019,2,7,39.18,15.67,5.26,237.44
472,ORD00000161,PROD00000631,3,4,25.11,10.04,2.74,89.47999999999999
473,ORD00000161,PROD00004979,4,3,40.1,16.04,,
474,ORD00000161,PROD00001330,5,5,47.63,19.05,4.87,213.8
475,ORD00000162,PROD00003965,1,8,34.94,13.98,2.49,259.59999999999997
476,ORD00000162,PROD00000626,2,8,25.59,10.24,,
477,ORD00000162,PROD00000645,3,8,36.93,14.77,0.65,290.24
478,ORD00000162,PROD00001396,4,10,26.76,10.7,,
479,ORD00000162,PROD00001454,5,4,34.5,13.8,3.37,124.52
480,ORD00000163,PROD00001526,1,7,12.94,5.18,1.26,81.75999999999999
481,ORD00000164,PROD00002070,1,10,16.14,6.46,2.37,137.7
482,ORD00000164,PROD00000097,2,8,18.1,7.24,1.19,135.28
483,ORD00000164,PROD00004953,3,5,33.57,13.43,,
484,ORD00000164,PROD00003140,4,5,27.06,10.82,0.89,130.85
485,ORD00000164,PROD00004536,5,8,23.36,9.34,3.34,160.16
486,ORD00000165,PROD00003716,1,8,20.18,8.07,2.04,145.12
487,ORD00000165,PROD00004443,2,5,45.08,18.03,,
488,ORD00000165,PROD00004931,3,2,20.85,8.34,2.03,37.64
489,ORD00000165,PROD00002532,4,8,41.67,16.67,3.41,306.08000000000004
490,ORD00000165,PROD00002296,5,5,39.5,15.8,5.27,171.15000000000003
491,ORD00000166,PROD00002899,1,5,34.79,13.92,5.03,148.79999999999998
492,ORD00000166,PROD00003738,2,10,37.74,15.1,,
493,ORD00000166,PROD00003672,3,2,28.86,11.54,,
494,ORD00000166,PROD00000683,4,4,41.31,16.52,1.22,160.36
495,ORD00000166,PROD00001740,5,4,45.81,18.32,6.43,157.52
496,ORD00000167,PROD00001192,1,8,30.7,12.28,0.47,241.84
497,ORD00000167,PROD00001569,2,9,46.32,18.53,5.09,371.07000000000005
498,ORD00000168,PROD00000859,1,8,12.15,4.86,0.03,96.96000000000001
499,ORD00000168,PROD00001389,2,6,15.53,6.21,1.12,86.46000000000001
500,ORD00000168,PROD00003368,3,6,11.45,4.58,0.34,66.66
501,ORD00000169,PROD00001350,1,3,25.37,10.15,1.52,71.55000000000001
502,ORD00000169,PROD00004898,2,3,22.76,9.1,2.96,59.400000000000006
503,ORD00000169,PROD00000953,3,2,44.87,17.95,5.1,79.53999999999999
504,ORD00000170,PROD00002222,1,8,11.87,4.75,0.35,92.16
505,ORD00000171,PROD00002331,1,1,23.41,9.36,2.42,20.990000000000002
506,ORD00000172,PROD00003125,1,1,15.48,6.19,,
507,ORD00000172,PROD00000907,2,4,19.77,7.91,2.15,70.48
508,ORD00000172,PROD00000188,3,6,38.48,15.39,0.54,227.64
509,ORD00000172,PROD00004091,4,1,31.09,12.44,,
510,ORD00000172,PROD00004772,5,10,20.35,8.14,1.83,185.20000000000005
511,ORD00000173,PROD00000524,1,2,18.73,7.49,2.8,31.86
512,ORD00000173,PROD00002744,2,4,45.49,18.2,3.01,169.92000000000002
513,ORD00000174,PROD00003205,1,9,34.04,13.62,4.6,264.96
514,ORD00000175,PROD00001459,1,2,47.74,19.1,5.81,83.86
515,ORD00000175,PROD00003170,2,7,14.92,5.97,1.32,95.2
516,ORD00000176,PROD00003816,1,8,25.57,10.23,2.2,186.96
517,ORD00000176,PROD00004956,2,10,42.02,16.81,,
518,ORD00000176,PROD00001013,3,2,25.51,10.2,1.17,48.68000000000001
519,ORD00000176,PROD00002348,4,5,36.69,14.68,,
520,ORD00000177,PROD00004693,1,2,16.98,6.79,,
521,ORD00000177,PROD00003518,2,3,27.48,10.99,,
522,ORD00000178,PROD00001683,1,6,18.4,7.36,2.72,94.07999999999998
523,ORD00000178,PROD00004029,2,6,14.72,5.89,1.96,76.56
524,ORD00000178,PROD00004842,3,4,46.77,18.71,,
525,ORD00000178,PROD00000617,4,4,45.9,18.36,,
526,ORD00000179,PROD00001444,1,4,29.93,11.97,3.99,103.75999999999999
527,ORD00000179,PROD00003540,2,5,45.71,18.28,0.38,226.64999999999998
528,ORD00000180,PROD00003634,1,2,12.92,5.17,0.68,24.48
529,ORD00000180,PROD00004372,2,1,47.18,18.87,,
530,ORD00000181,PROD00002279,1,10,22.74,9.1,2.32,204.2
531,ORD00000181,PROD00004395,2,1,32.24,12.9,,
532,ORD00000181,PROD00000639,3,3,13.29,5.32,1.39,35.699999999999996
533,ORD00000181,PROD00001355,4,5,17.28,6.91,0.15,85.65
534,ORD00000182,PROD00002240,1,6,14.45,5.78,0.26,85.14
535,ORD00000182,PROD00000286,2,2,19.68,7.87,0.31,38.74
536,ORD00000182,PROD00003633,3,1,30.7,12.28,2.06,28.64
537,ORD00000183,PROD00000076,1,10,28.68,11.47,2.11,265.7
538,ORD00000183,PROD00002044,2,10,26.75,10.7,0.06,266.90000000000003
539,ORD00000184,PROD00000976,1,4,27.14,10.86,0.45,106.76
540,ORD00000184,PROD00003261,2,9,15.6,6.24,,
541,ORD00000185,PROD00004865,1,9,19.8,7.92,2.46,156.06
542,ORD00000185,PROD00000996,2,6,48.42,19.37,5.67,256.5
543,ORD00000186,PROD00001646,1,4,17.33,6.93,,
544,ORD00000186,PROD00003084,2,6,14.73,5.89,0.38,86.1
545,ORD00000186,PROD00003057,3,2,32.79,13.12,2.13,61.32
546,ORD00000186,PROD00000745,4,3,22.69,9.08,,
547,ORD00000186,PROD00002271,5,8,33.59,13.44,2.72,246.96000000000004
548,ORD00000187,PROD00004261,1,2,26.19,10.48,2.66,47.06
549,ORD00000188,PROD00001857,1,4,38.81,15.52,4.65,136.64000000000001
550,ORD00000188,PROD00002706,2,3,45.73,18.29,,
551,ORD00000189,PROD00004853,1,5,43.23,17.29,,
552,ORD00000189,PROD00004463,2,6,47.98,19.19,3.61,266.21999999999997
553,ORD00000189,PROD00001501,3,1,41.47,16.59,4.93,36.54
554,ORD00000189,PROD00000646,4,10,31.86,12.74,2.63,292.3
555,ORD00000190,PROD00001601,1,5,12.15,4.86,,
556,ORD00000190,PROD00000616,2,10,28.8,11.52,,
557,ORD00000190,PROD00000829,3,7,27.14,10.86,3.38,166.32000000000002
558,ORD00000191,PROD00003874,1,3,11.58,4.63,0.49,33.269999999999996
559,ORD00000192,PROD00003526,1,9,40.27,16.11,3.47,331.20000000000005
560,ORD00000192,PROD00002279,2,2,13.52,5.41,,
561,ORD00000193,PROD00004218,1,3,15.02,6.01,,
562,ORD00000194,PROD00004720,1,2,48.44,19.38,2.97,90.94
563,ORD00000194,PROD00002182,2,9,23.39,9.36,,
564,ORD00000194,PROD00004691,3,5,42.54,17.02,2.86,198.4
565,ORD00000195,PROD00003639,1,2,24.66,9.86,1.29,46.74
566,ORD00000196,PROD00001315,1,3,30.15,12.06,,
567,ORD00000196,PROD00002532,2,5,46.08,18.43,6.75,196.64999999999998
568,ORD00000196,PROD00003393,3,2,43.64,17.46,2.45,82.38
569,ORD00000197,PROD00004966,1,8,19.59,7.84,2.91,133.44
570,ORD00000197,PROD00003731,2,10,35.02,14.01,0.19,348.30000000000007
571,ORD00000197,PROD00002343,3,6,14.96,5.98,0.54,86.52000000000001
572,ORD00000197,PROD00003008,4,5,22.68,9.07,1.79,104.45
573,ORD00000197,PROD00004589,5,8,33.63,13.45,0.56,264.56
574,ORD00000198,PROD00003954,1,2,40.57,16.23,2.06,77.02
575,ORD00000198,PROD00004134,2,8,48.86,19.54,1.16,381.6
576,ORD00000198,PROD00003499,3,2,32.69,13.08,4.4,56.58
577,ORD00000199,PROD00003831,1,5,39.04,15.62,,
578,ORD00000199,PROD00001004,2,9,38.34,15.34,1.58,330.84000000000003
579,ORD00000199,PROD00002260,3,9,14.38,5.75,,
580,ORD00000200,PROD00001378,1,2,19.76,7.9,0.73,38.06
581,ORD00000200,PROD00002412,2,1,24.96,9.98,0.86,24.1
582,ORD00000200,PROD00003937,3,3,36.35,14.54,3.67,98.03999999999999
583,ORD00000200,PROD00001571,4,3,45.7,18.28,,
584,ORD00000200,PROD00003434,5,9,14.21,5.68,,
585,ORD00000201,PROD00003696,1,4,49.95,19.98,,
586,ORD00000202,PROD00003447,1,8,35.76,14.3,3.35,259.28
587,ORD00000202,PROD00004168,2,8,31.46,12.58,3.05,227.28
588,ORD00000203,PROD00002243,1,10,46.73,18.69,2.58,441.5
589,ORD00000203,PROD00002367,2,5,13.87,5.55,1.97,59.49999999999999
590,ORD00000203,PROD00002824,3,6,33.9,13.56,,
591,ORD00000203,PROD00000602,4,5,17.27,6.91,0.27,85.0
592,ORD00000203,PROD00000993,5,6,18.75,7.5,0.69,108.35999999999999
593,ORD00000204,PROD00004247,1,3,16.74,6.7,1.87,44.60999999999999
594,ORD00000205,PROD00004310,1,9,44.55,17.82,4.47,360.71999999999997
595,ORD00000205,PROD00003265,2,10,41.0,16.4,4.24,367.59999999999997
596,ORD00000206,PROD00003701,1,5,48.57,19.43,0.58,239.95000000000002
597,ORD00000206,PROD00000633,2,5,22.74,9.1,2.57,100.85
598,ORD00000206,PROD00001891,3,3,39.96,15.98,4.83,105.39000000000001
599,ORD00000207,PROD00002533,1,8,33.57,13.43,3.94,237.04
600,ORD00000207,PROD00000864,2,1,11.33,4.53,,
601,ORD00000207,PROD00001788,3,9,11.65,4.66,0.95,96.30000000000001
602,ORD00000208,PROD00001810,1,9,27.03,10.81,3.63,210.60000000000002
603,ORD00000208,PROD00002477,2,8,24.35,9.74,1.93,179.36
604,ORD00000208,PROD00001824,3,6,35.16,14.06,,
605,ORD00000208,PROD00001990,4,1,46.3,18.52,4.69,41.61
606,ORD00000208,PROD00002125,5,5,30.17,12.07,0.38,148.95000000000002
607,ORD00000209,PROD00003087,1,10,29.49,11.8,1.43,280.59999999999997
608,ORD00000209,PROD00004926,2,9,24.02,9.61,,
609,ORD00000209,PROD00003061,3,6,12.87,5.15,0.95,71.52
610,ORD00000210,PROD00003926,1,6,13.09,5.24,,
611,ORD00000211,PROD00000793,1,8,31.6,12.64,0.75,246.8
612,ORD00000211,PROD00001419,2,8,43.37,17.35,0.23,345.12
613,ORD00000212,PROD00000432,1,2,47.84,19.14,,
614,ORD00000212,PROD00004175,2,9,38.64,15.46,0.6,342.36
615,ORD00000212,PROD00002811,3,6,22.01,8.8,1.73,121.68
616,ORD00000212,PROD00004802,4,1,43.32,17.33,,
617,ORD00000213,PROD00004391,1,7,26.19,10.48,1.22,174.79000000000002
618,ORD00000214,PROD00002386,1,8,11.55,4.62,1.62,79.44
619,ORD00000214,PROD00003489,2,4,16.47,6.59,2.24,56.919999999999995
620,ORD00000214,PROD00002514,3,7,32.39,12.96,3.11,204.96
621,ORD00000214,PROD00000822,4,6,44.63,17.85,6.41,229.32
622,ORD00000214,PROD00001675,5,3,10.43,4.17,0.5,29.79
623,ORD00000215,PROD00001810,1,9,20.26,8.1,1.89,165.33
624,ORD00000215,PROD00001004,2,9,41.82,16.73,3.26,347.04
625,ORD00000215,PROD00001524,3,10,42.25,16.9,,
626,ORD00000215,PROD00000218,4,4,48.25,19.3,2.29,183.84
627,ORD00000215,PROD00003847,5,1,31.2,12.48,0.84,30.36
628,ORD00000216,PROD00002113,1,2,47.21,18.88,1.26,91.9
629,ORD00000216,PROD00002584,2,2,24.8,9.92,2.57,44.46
630,ORD00000216,PROD00000019,3,5,28.91,11.56,1.59,136.6
631,ORD00000216,PROD00000763,4,3,48.45,19.38,2.94,136.53000000000003
632,ORD00000216,PROD00003867,5,3,37.02,14.81,1.05,107.91000000000003
633,ORD00000217,PROD00003419,1,4,49.88,19.95,3.24,186.56
634,ORD00000218,PROD00002762,1,7,48.7,19.48,4.79,307.37
635,ORD00000219,PROD00002251,1,7,32.28,12.91,,
636,ORD00000220,PROD00002294,1,9,31.25,12.5,2.1,262.34999999999997
637,ORD00000220,PROD00001374,2,4,42.07,16.83,1.08,163.96
638,ORD00000220,PROD00001261,3,10,15.26,6.1,0.98,142.79999999999998
639,ORD00000221,PROD00001843,1,4,43.71,17.48,3.33,161.52
640,ORD00000222,PROD00004440,1,8,23.83,9.53,1.94,175.11999999999998
641,ORD00000222,PROD00000274,2,5,34.12,13.65,0.47,168.25
642,ORD00000223,PROD00003903,1,8,11.78,4.71,1.2,84.64
643,ORD00000223,PROD00004102,2,5,20.17,8.07,2.74,87.15
644,ORD00000223,PROD00004235,3,9,20.0,8.0,,
645,ORD00000223,PROD00001747,4,5,26.91,10.76,0.95,129.8
646,ORD00000223,PROD00001760,5,1,25.26,10.1,2.32,22.94
647,ORD00000224,PROD00003951,1,8,22.64,9.06,3.25,155.12
648,ORD00000225,PROD00000654,1,6,48.49,19.4,,
649,ORD00000225,PROD00000591,2,2,32.08,12.83,,
650,ORD00000225,PROD00001476,3,1,48.53,19.41,7.02,41.510000000000005
651,ORD00000225,PROD00000944,4,4,30.3,12.12,,
652,ORD00000226,PROD00003576,1,6,36.55,14.62,0.07,218.88
653,ORD00000226,PROD00001070,2,2,46.99,18.8,,
654,ORD00000226,PROD00004729,3,7,23.26,9.3,1.72,150.78000000000003
655,ORD00000226,PROD00000457,4,4,41.27,16.51,1.14,160.52
656,ORD00000227,PROD00000650,1,1,49.38,19.75,1.48,47.900000000000006
657,ORD00000227,PROD00002163,2,6,45.7,18.28,1.88,262.92
658,ORD00000227,PROD00003653,3,4,40.66,16.26,3.21,149.79999999999998
659,ORD00000227,PROD00002659,4,1,21.33,8.53,,
660,ORD00000227,PROD00002474,5,2,26.87,10.75,3.13,47.480000000000004
661,ORD00000228,PROD00004454,1,6,21.83,8.73,2.19,117.83999999999997
662,ORD00000228,PROD00001077,2,9,44.31,17.72,,
663,ORD00000228,PROD00003058,3,5,18.82,7.53,,
664,ORD00000229,PROD00004870,1,5,23.44,9.38,,
665,ORD00000229,PROD00001065,2,9,31.35,12.54,1.43,269.28000000000003
666,ORD00000229,PROD00004778,3,7,13.91,5.56,1.13,89.46000000000001
667,ORD00000230,PROD00003012,1,2,49.49,19.8,1.3,96.38000000000001
668,ORD00000230,PROD00001581,2,3,27.87,11.15,,
669,ORD00000230,PROD00004633,3,4,34.72,13.89,0.35,137.48
670,ORD00000230,PROD00003927,4,4,13.57,5.43,,
671,ORD00000231,PROD00001231,1,8,23.86,9.54,1.49,178.96
672,ORD00000231,PROD00000545,2,6,40.54,16.22,4.54,216.0
673,ORD00000231,PROD00002811,3,6,19.81,7.92,2.92,101.34
674,ORD00000231,PROD00001855,4,6,25.15,10.06,3.24,131.45999999999998
675,ORD00000232,PROD00004972,1,6,17.86,7.14,0.01,107.1
676,ORD00000232,PROD00004035,2,5,14.4,5.76,1.61,63.95
677,ORD00000232,PROD00004510,3,6,48.45,19.38,0.92,285.18
678,ORD00000232,PROD00004159,4,6,45.65,18.26,,
679,ORD00000232,PROD00001860,5,2,37.23,14.89,,
680,ORD00000233,PROD00000838,1,3,41.65,16.66,2.59,117.18
681,ORD00000233,PROD00001643,2,2,17.86,7.14,2.25,31.22
682,ORD00000234,PROD00000827,1,6,33.25,13.3,1.65,189.60000000000002
683,ORD00000235,PROD00001115,1,7,40.21,16.08,3.33,258.16
684,ORD00000235,PROD00004141,2,10,17.12,6.85,2.16,149.60000000000002
685,ORD00000235,PROD00004855,3,3,43.31,17.32,,
686,ORD00000236,PROD00002572,1,1,26.9,10.76,1.43,25.47
687,ORD00000236,PROD00001756,2,6,21.22,8.49,,
688,ORD00000237,PROD00001141,1,2,18.03,7.21,,
689,ORD00000237,PROD00004640,2,1,29.39,11.76,1.75,27.64
690,ORD00000237,PROD00003081,3,4,29.95,11.98,0.8,116.6
691,ORD00000237,PROD00002264,4,5,21.21,8.48,0.14,105.35
692,ORD00000238,PROD00001803,1,3,48.66,19.46,2.36,138.89999999999998
693,ORD00000238,PROD00004567,2,5,31.35,12.54,3.58,138.85000000000002
694,ORD00000238,PROD00002283,3,4,23.21,9.28,2.07,84.56
695,ORD00000238,PROD00000930,4,9,37.91,15.16,3.93,305.82
696,ORD00000238,PROD00001722,5,7,16.78,6.71,,
697,ORD00000239,PROD00000301,1,10,11.72,4.69,,
698,ORD00000239,PROD00001839,2,1,23.6,9.44,3.28,20.32
699,ORD00000240,PROD00000815,1,8,46.3,18.52,,
700,ORD00000240,PROD00001552,2,8,30.98,12.39,3.65,218.64000000000001
701,ORD00000240,PROD00003924,3,5,19.65,7.86,1.15,92.5
702,ORD00000240,PROD00003783,4,10,32.13,12.85,0.35,317.8
703,ORD00000241,PROD00003697,1,8,32.24,12.9,1.8,243.52
704,ORD00000241,PROD00000738,2,10,44.17,17.67,0.84,433.29999999999995
705,ORD00000241,PROD00001028,3,9,33.41,13.36,0.26,298.34999999999997
706,ORD00000241,PROD00004299,4,6,12.67,5.07,,
707,ORD00000242,PROD00002635,1,3,11.25,4.5,,
708,ORD00000242,PROD00003682,2,1,19.27,7.71,2.56,16.71
709,ORD00000242,PROD00004485,3,5,31.89,12.76,4.61,136.4
710,ORD00000242,PROD00002041,4,4,45.12,18.05,2.85,169.07999999999998
711,ORD00000243,PROD00004235,1,3,29.85,11.94,0.17,89.03999999999999
712,ORD00000243,PROD00000738,2,6,44.26,17.7,,
713,ORD00000243,PROD00004028,3,6,47.51,19.0,,
714,ORD00000244,PROD00001792,1,5,11.25,4.5,1.44,49.050000000000004
715,ORD00000244,PROD00004011,2,3,24.45,9.78,,
716,ORD00000245,PROD00003248,1,7,24.49,9.8,2.05,157.07999999999998
717,ORD00000245,PROD00002448,2,9,35.31,14.12,,
718,ORD00000245,PROD00004487,3,5,11.09,4.44,,
719,ORD00000246,PROD00002018,1,4,39.87,15.95,3.19,146.72
720,ORD00000246,PROD00004749,2,3,30.93,12.37,1.98,86.85
721,ORD00000247,PROD00004914,1,9,40.19,16.08,1.46,348.57
722,ORD00000248,PROD00000159,1,3,15.17,6.07,0.26,44.730000000000004
723,ORD00000248,PROD00001133,2,3,17.4,6.96,1.21,48.56999999999999
724,ORD00000248,PROD00000573,3,3,35.79,14.32,1.48,102.93
725,ORD00000248,PROD00001575,4,6,15.82,6.33,0.49,91.98
726,ORD00000249,PROD00001016,1,5,26.51,10.6,,
727,ORD00000249,PROD00003835,2,6,38.17,15.27,0.03,228.84
728,ORD00000250,PROD00001166,1,2,34.4,13.76,,
729,ORD00000251,PROD00001561,1,7,19.57,7.83,1.62,125.64999999999999
730,ORD00000251,PROD00001977,2,5,43.05,17.22,,
731,ORD00000251,PROD00004546,3,8,18.02,7.21,1.84,129.44
732,ORD00000251,PROD00002214,4,2,35.09,14.04,,
733,ORD00000252,PROD00002437,1,6,40.08,16.03,3.36,220.32
734,ORD00000252,PROD00000383,2,4,10.82,4.33,,
735,ORD00000253,PROD00001355,1,7,29.79,11.92,0.56,204.61
736,ORD00000253,PROD00000987,2,5,37.08,14.83,,
737,ORD00000253,PROD00000168,3,3,43.62,17.45,,
738,ORD00000254,PROD00000608,1,3,14.13,5.65,0.54,40.769999999999996
739,ORD00000254,PROD00004582,2,4,28.36,11.34,,
740,ORD00000254,PROD00001440,3,8,21.03,8.41,0.47,164.48000000000002
741,ORD00000254,PROD00002440,4,4,22.57,9.03,0.12,89.8
742,ORD00000254,PROD00000932,5,5,41.59,16.64,3.09,192.5
743,ORD00000255,PROD00000162,1,10,14.71,5.88,,
744,ORD00000255,PROD00004333,2,7,39.54,15.82,,
745,ORD00000255,PROD00004869,3,9,34.55,13.82,,
746,ORD00000255,PROD00001365,4,8,33.97,13.59,0.05,271.36
747,ORD00000255,PROD00003109,5,8,28.48,11.39,,
748,ORD00000256,PROD00002939,1,7,31.04,12.42,2.12,202.44
749,ORD00000256,PROD00003475,2,7,44.78,17.91,2.85,293.51
750,ORD00000256,PROD00000796,3,5,36.41,14.56,1.29,175.6
751,ORD00000257,PROD00004497,1,6,48.33,19.33,4.13,265.2
752,ORD00000257,PROD00004760,2,9,36.57,14.63,2.33,308.16
753,ORD00000258,PROD00004127,1,8,12.71,5.08,1.44,90.16000000000001
754,ORD00000258,PROD00000800,2,3,27.52,11.01,0.36,81.48
755,ORD00000258,PROD00000634,3,1,24.49,9.8,3.65,20.84
756,ORD00000258,PROD00002002,4,4,40.7,16.28,5.31,141.56
757,ORD00000258,PROD00002687,5,10,49.92,19.97,,
758,ORD00000259,PROD00001461,1,9,14.69,5.88,,
759,ORD00000260,PROD00002570,1,7,24.44,9.78,1.52,160.44
760,ORD00000260,PROD00003814,2,4,19.87,7.95,2.21,70.64
761,ORD00000260,PROD00004344,3,1,26.65,10.66,2.06,24.59
762,ORD00000261,PROD00004124,1,9,48.16,19.26,5.9,380.34
763,ORD00000261,PROD00004719,2,10,40.03,16.01,2.71,373.2
764,ORD00000261,PROD00002896,3,6,37.15,14.86,4.83,193.92000000000002
765,ORD00000261,PROD00001402,4,8,30.14,12.06,0.73,235.28
766,ORD00000262,PROD00004220,1,1,32.4,12.96,1.79,30.61
767,ORD00000263,PROD00000239,1,1,20.47,8.19,1.15,19.32
768,ORD00000263,PROD00002627,2,7,40.65,16.26,1.22,276.01
769,ORD00000263,PROD00002527,3,2,43.01,17.2,5.01,76.0
770,ORD00000263,PROD00000812,4,7,36.35,14.54,5.19,218.12
771,ORD00000264,PROD00003347,1,9,23.21,9.28,2.42,187.10999999999999
772,ORD00000265,PROD00001079,1,8,48.78,19.51,,
773,ORD00000265,PROD00000275,2,3,12.53,5.01,1.19,34.019999999999996
774,ORD00000265,PROD00004440,3,10,34.52,13.81,2.03,324.90000000000003
775,ORD00000265,PROD00003711,4,5,42.4,16.96,1.07,206.64999999999998
776,ORD00000266,PROD00004512,1,6,34.92,13.97,1.74,199.07999999999998
777,ORD00000267,PROD00000618,1,7,10.65,4.26,0.36,72.03
778,ORD00000267,PROD00001398,2,2,10.87,4.35,0.73,20.279999999999998
779,ORD00000267,PROD00001404,3,2,35.34,14.14,2.47,65.74000000000001
780,ORD00000267,PROD00002144,4,7,15.34,6.14,,
781,ORD00000267,PROD00001422,5,2,26.99,10.8,2.76,48.459999999999994
782,ORD00000268,PROD00001082,1,5,41.21,16.48,5.17,180.2
783,ORD00000268,PROD00000661,2,10,31.8,12.72,,
784,ORD00000269,PROD00004744,1,8,10.4,4.16,0.28,80.96000000000001
785,ORD00000269,PROD00001088,2,7,24.19,9.68,2.39,152.6
786,ORD00000270,PROD00000530,1,6,15.24,6.1,1.89,80.1
787,ORD00000270,PROD00003838,2,1,26.19,10.48,0.78,25.41
788,ORD00000270,PROD00002950,3,8,45.82,18.33,1.28,356.32
789,ORD00000271,PROD00002325,1,8,15.95,6.38,1.37,116.63999999999999
