spend_key,campaign_id,channel_id,spend_date,amount_spent,spend_category,notes
439,CAMP00000004,CH00000007,2022-02-06,177.67,Media,
440,CAMP00000004,CH00000009,2022-02-06,138.32,Platform,
441,CAMP00000004,CH00000012,2022-02-06,112.36,Platform,
442,CAMP00000004,CH00000015,2022-02-07,170.5,Media,
443,CAMP00000004,CH00000014,2022-02-07,113.69,Creative,
444,CAMP00000004,CH00000008,2022-02-08,145.61,Media,
445,CAMP00000004,CH00000013,2022-02-08,150.64,Media,
446,CAMP00000004,CH00000003,2022-02-09,136.51,Platform,
447,CAMP00000004,CH00000014,2022-02-10,136.13,Agency,
448,CAMP00000004,CH00000008,2022-02-11,115.86,Platform,
449,CAMP00000004,CH00000004,2022-02-11,183.32,Platform,
450,CAMP00000004,CH00000014,2022-02-11,125.12,Platform,
451,CAMP00000005,CH00000008,2022-07-13,900.99,Platform,
452,CAMP00000005,ch00000008,2022-07-14,1410.4,Media,
453,CAMP00000005,CH00000001,2022-07-14,1162.37,Agency,
454,CAMP00000005,CH00000001,2022-07-14,1224.18,Agency,
455,CAMP00000005,CH00000015,2022-07-15,1104.33,Creative,
456,CAMP00000005,CH00000012,2022-07-15,1421.26,Creative,
457,CAMP00000005,CH00000013,2022-07-15,1543.21,Media,
458,CAMP00000005,CH00000008,2022-07-16,1289.2,Media,
459,CAMP00000005,CH00000007,2022-07-17,1498.64,Creative,
460,CAMP00000005,CH00000007,2022-07-17,1319.95,Creative,
461,CAMP00000005,ch00000013,2022-07-18,877.39,Media,
462,CAMP00000005,CH  00000002,2022-07-18,932.01,Media,
463,CAMP00000005,CH00000009,2022-07-19,1566.28,Media,
464,CAMP00000005,CH00000011,2022-07-19,1333.22,Media,
465,CAMP00000005,CH00000009,2022-07-20,1376.49,Media,
466,CAMP00000005,CH00000002,2022-07-20,1605.58,Platform,
467,CAMP00000005,ch00000007,2022-07-21,1492.74,Platform,
468,CAMP00000005,CH00000011,2022-07-21,951.8,Creative,
469,CAMP00000005,CH00000009,2022-07-21,1256.78,Agency,
470,CAMP00000005,CH00000013,2022-07-22,1004.91,Media,
471,CAMP00000005,CH00000005,2022-07-22,1557.41,Platform,
472,CAMP00000005,CH00000009,2022-07-22,1035.11,Platform,
473,CAMP00000005,CH00000003,2022-07-23,1532.02,Media,
474,CAMP00000005,CH00000009,2022-07-24,1239.87,Creative,
475,CAMP00000005,CH00000003,2022-07-25,1331.8,Creative,
476,CAMP00000005,CH00000015,2022-07-25,1317.14,Platform,
477,CAMP00000005,CH00000014,2022-07-26,1102.48,Platform,
478,CAMP00000005,CH00000005,2022-07-26,968.15,Creative,
479,CAMP00000005,CH00000007,2022-07-26,1183.09,Media,
480,CAMP00000005,CH00000012,2022-07-27,1225.12,Media,
481,CAMP00000005,CH00000004,2022-07-27,1415.56,Agency,
482,CAMP00000005,CH00000014,2022-07-28,1045.12,Creative,
483,CAMP00000005,CH00000004,2022-07-28,1428.76,Agency,
484,CAMP00000005,CH00000007,2022-07-28,1414.22,Creative,
485,CAMP00000005,CH00000008,2022-07-29,1076.74,Platform,
486,CAMP00000005,CH00000002,2022-07-29,930.67,Agency,
487,CAMP  00000005,CH00000008,2022-07-29,929.5,Media,
488,CAMP00000005,CH00000002,2022-07-30,1543.14,Platform,
489,CAMP00000005,CH00000001,2022-07-30,1420.15,Platform,
490,CAMP00000006,CH00000013,2021-03-18,374.99,Agency,
491,CAMP  00000006,CH00000011,2021-03-19,619.32,Creative,
492,CAMP00000006,CH00000002,2021-03-20,594.54,Platform,
493,CAMP00000006,CH00000001,2021-03-20,614.89,Media,
494,CAMP00000006,CH00000013,2021-03-21,559.72,Media,
495,CAMP00000006,CH00000003,2021-03-22,422.42,Platform,
496,CAMP00000006,CH00000003,2021-03-22,591.29,Agency,
497,CAMP00000006,CH00000008,2021-03-23,600.62,Agency,
498,CAMP00000006,CH00000004,2021-03-23,621.3,Platform,
499,CAMP00000006,CH00000008,2021-03-24,361.96,Agency,
500,CAMP00000006,CH00000002,2021-03-24,560.02,Creative,
501,CAMP00000006,CH00000014,2021-03-24,617.79,Media,
502,CAMP00000006,CH00000003,2021-03-25,435.03,Agency,
503,CAMP00000006,CH00000006,2021-03-25,558.28,Creative,
504,CAMP00000006,CH  00000012,2021-03-26,495.57,Creative,
505,CAMP00000006,CH00000002,2021-03-26,413.75,Agency,
506,CAMP00000006,CH  00000015,2021-03-27,392.23,Media,
507,CAMP00000006,CH  00000002,2021-03-28,557.13,Agency,
508,CAMP00000006,CH00000003,2021-03-29,570.78,Media,
509,CAMP  00000006,CH00000006,2021-03-30,391.18,Agency,
510,CAMP00000006,CH00000014,2021-03-31,596.15,Agency,
511,CAMP00000006,CH00000007,2021-03-31,447.4,Creative,
512,CAMP00000006,CH00000007,2021-03-31,656.35,Creative,
513,CAMP00000006,CH00000003,2021-04-01,651.06,Agency,
514,CAMP00000006,ch00000013,2021-04-01,395.36,Media,
515,CAMP00000006,CH00000003,2021-04-01,371.06,Creative,
516,CAMP00000006,CH00000008,2021-04-02,648.29,Creative,
517,CAMP00000006,CH00000004,2021-04-02,362.06,Agency,
518,CAMP00000006,CH00000011,2021-04-02,532.21,Creative,
519,CAMP00000006,CH00000001,2021-04-03,631.18,Creative,
520,CAMP00000006,CH00000003,2021-04-04,463.5,Creative,
521,CAMP00000006,CH00000011,2021-04-04,533.63,Agency,
522,CAMP00000006,CH00000011,2021-04-05,499.35,Media,
523,CAMP00000006,CH00000005,2021-04-05,367.06,Media,
524,CAMP00000006,CH00000014,2021-04-06,602.62,Platform,
525,CAMP00000006,CH00000003,2021-04-06,440.52,Media,
526,CAMP00000006,CH00000008,2021-04-06,507.78,Media,
527,CAMP00000006,CH00000006,2021-04-07,641.21,Agency,
528,CAMP00000006,ch00000007,2021-04-08,461.82,Platform,
529,CAMP00000006,CH00000010,2021-04-08,565.48,Creative,
530,CAMP00000006,CH00000015,2021-04-08,599.9,Media,
531,CAMP00000006,CH00000012,2021-04-09,524.3,Agency,
532,camp00000006,CH00000001,2021-04-09,400.42,Platform,
533,CAMP00000006,CH00000010,2021-04-10,573.58,Creative,
534,CAMP00000006,CH00000011,2021-04-10,472.16,Media,
535,CAMP00000006,CH00000011,2021-04-10,490.81,Agency,
536,CAMP00000006,CH00000006,2021-04-11,447.96,Agency,
537,CAMP00000006,CH00000010,2021-04-11,474.72,Agency,
538,CAMP00000006,CH00000011,2021-04-12,603.14,Agency,
539,CAMP  00000006,CH00000012,2021-04-12,591.77,Agency,
540,CAMP00000006,CH00000004,2021-04-12,616.33,Creative,
541,CAMP00000006,CH00000010,2021-04-13,470.58,Agency,
542,CAMP00000006,CH00000009,2021-04-13,384.74,Platform,
543,CAMP00000006,CH00000014,2021-04-13,385.28,Media,
544,CAMP00000006,CH00000005,2021-04-14,482.57,Creative,
545,CAMP00000006,CH00000014,2021-04-14,495.24,Platform,
546,CAMP00000006,CH00000011,2021-04-14,470.18,Platform,
547,CAMP00000006,CH00000006,2021-04-15,518.47,Agency,
548,CAMP00000006,CH00000008,2021-04-16,652.89,Platform,
549,CAMP00000006,CH00000015,2021-04-17,641.04,Platform,
550,CAMP00000006,CH00000001,2021-04-17,372.75,,
551,CAMP00000006,CH00000007,2021-04-17,494.67,Platform,
552,CAMP00000006,CH00000003,2021-04-18,598.8,Agency,
553,CAMP00000006,CH00000008,2021-04-18,544.01,Creative,
554,CAMP00000006,CH00000014,2021-04-19,436.53,Platform,
555,CAMP00000006,CH00000003,2021-04-20,604.65,Media,
556,CAMP00000006,CH00000009,2021-04-21,610.44,Media,
557,CAMP00000006,CH00000009,2021-04-21,392.63,Agency,
558,CAMP00000006,CH00000011,2021-04-22,479.47,Creative,
559,CAMP00000006,CH  00000002,2021-04-23,409.95,Platform,
560,CAMP00000006,CH00000008,2021-04-24,603.83,Creative,
561,CAMP00000006,CH00000001,2021-04-24,590.34,Platform,
562,CAMP00000006,CH00000011,2021-04-24,457.45,Agency,
563,CAMP00000006,CH00000001,2021-04-25,516.05,Platform,
564,CAMP00000006,CH00000001,2021-04-26,645.89,Creative,
565,CAMP00000006,CH00000001,2021-04-26,573.44,,
566,CAMP00000006,CH00000003,2021-04-26,365.26,Agency,
567,CAMP00000006,ch00000007,2021-04-27,604.73,Agency,
568,CAMP00000006,CH00000012,2021-04-27,485.75,Creative,
569,CAMP  00000006,CH00000014,2021-04-28,440.8,Platform,
570,CAMP00000006,CH00000004,2021-04-28,555.28,Creative,
571,CAMP00000006,CH00000008,2021-04-29,363.6,Platform,
572,CAMP00000006,CH  00000004,2021-04-29,445.78,Creative,
573,CAMP00000006,CH00000012,2021-04-30,363.02,Media,
574,CAMP00000006,CH00000001,2021-04-30,449.3,Creative,
575,CAMP00000006,CH00000002,2021-05-01,379.16,Creative,
576,CAMP00000006,CH00000008,2021-05-01,524.58,Creative,
577,CAMP00000006,CH00000002,2021-05-01,490.62,Creative,
578,CAMP00000006,CH00000013,2021-05-02,428.86,Media,
579,CAMP00000006,CH00000007,2021-05-03,470.67,Creative,
580,CAMP  00000006,CH00000012,2021-05-03,393.45,Platform,
581,CAMP00000006,CH00000015,2021-05-03,625.19,Agency,
582,CAMP00000006,CH00000004,2021-05-04,660.63,Creative,
583,CAMP00000006,CH00000014,2021-05-04,487.6,Creative,
584,CAMP00000006,CH00000005,2021-05-04,660.06,Platform,
585,CAMP00000007,CH00000004,2021-06-25,75.6,Media,
586,CAMP00000007,CH  00000010,2021-06-25,68.91,Platform,
587,CAMP00000007,CH00000007,2021-06-25,44.18,Agency,
588,CAMP  00000007,CH00000008,2021-06-26,56.0,Creative,
589,CAMP00000007,CH00000013,2021-06-26,72.39,Agency,
590,CAMP00000007,CH00000015,2021-06-27,59.43,Platform,
591,CAMP00000007,CH00000011,2021-06-27,71.13,Media,
592,CAMP00000007,CH00000013,2021-06-27,59.97,Media,
593,CAMP00000007,ch00000010,2021-06-28,69.34,Creative,
594,CAMP00000007,CH00000008,2021-06-28,61.3,Creative,
595,CAMP00000007,CH00000010,2021-06-29,71.56,Creative,
596,CAMP00000007,CH00000001,2021-06-29,65.67,Creative,
597,CAMP00000007,CH00000003,2021-06-29,62.87,Platform,
598,CAMP00000007,CH00000014,2021-06-30,57.16,Agency,
599,CAMP00000007,CH00000006,2021-06-30,73.53,Creative,
600,CAMP00000007,CH00000001,2021-06-30,44.21,Platform,
601,CAMP  00000007,CH00000006,2021-07-01,69.99,Creative,
602,CAMP00000007,CH00000009,2021-07-01,46.2,Agency,
603,CAMP00000007,CH00000006,2021-07-01,62.54,Creative,
604,camp00000007,CH00000013,2021-07-02,58.09,Creative,
605,CAMP00000007,CH00000008,2021-07-02,60.4,Platform,
606,CAMP00000007,CH00000007,2021-07-03,46.02,Agency,
607,CAMP00000007,CH00000012,2021-07-04,43.24,Creative,
608,CAMP00000007,CH00000001,2021-07-05,52.18,Agency,
609,camp00000007,CH00000010,2021-07-05,72.09,Platform,
610,CAMP00000007,CH00000005,2021-07-05,57.06,Agency,
611,CAMP00000007,CH00000012,2021-07-06,57.33,Agency,
612,CAMP00000007,CH00000008,2021-07-06,57.52,Agency,
613,CAMP  00000007,CH00000003,2021-07-07,43.39,Agency,
614,CAMP00000007,CH00000004,2021-07-07,46.7,Platform,
615,CAMP00000007,CH00000009,2021-07-08,72.3,Platform,
616,CAMP00000007,CH00000010,2021-07-09,73.69,Creative,
617,CAMP00000007,CH00000006,2021-07-10,68.35,Media,
618,CAMP00000007,CH00000003,2021-07-11,62.14,Platform,
619,CAMP00000007,CH00000001,2021-07-11,71.34,Media,
620,CAMP00000007,CH00000002,2021-07-12,67.24,Media,
621,CAMP00000007,CH00000005,2021-07-12,73.02,Media,
622,CAMP00000007,CH00000004,2021-07-12,54.45,Platform,
623,CAMP00000007,CH00000011,2021-07-13,58.39,Media,
624,camp00000007,CH00000003,2021-07-13,60.78,Media,
625,CAMP00000007,CH00000006,2021-07-14,53.6,Media,
626,CAMP00000007,CH00000015,2021-07-14,60.41,Agency,
627,CAMP00000007,CH00000014,2021-07-14,58.64,Agency,
628,CAMP00000007,CH00000006,2021-07-15,44.3,Media,
629,CAMP00000007,CH00000013,2021-07-15,51.27,Creative,
630,CAMP00000007,CH00000011,2021-07-15,53.56,Agency,
631,CAMP00000007,CH00000014,2021-07-16,73.87,Creative,
632,CAMP00000007,CH00000008,2021-07-17,59.19,Creative,
633,CAMP00000007,CH00000005,2021-07-17,56.94,Creative,
634,CAMP00000007,CH00000009,2021-07-18,43.66,Platform,
635,CAMP00000007,CH00000007,2021-07-18,42.17,Media,
636,CAMP00000007,CH00000007,2021-07-19,51.5,Creative,
637,CAMP00000007,CH00000015,2021-07-20,72.25,Creative,
638,CAMP00000007,CH00000006,2021-07-21,65.68,Platform,
639,CAMP00000007,CH00000006,2021-07-21,52.85,Agency,
640,CAMP00000007,CH00000003,2021-07-21,49.67,Creative,
641,CAMP00000007,CH00000007,2021-07-22,73.43,Platform,
642,CAMP00000007,CH00000007,2021-07-23,71.59,Agency,
643,CAMP00000007,CH00000005,2021-07-23,44.31,Media,
644,CAMP00000007,ch00000007,2021-07-24,66.2,Creative,
645,CAMP00000007,CH00000003,2021-07-24,67.83,Media,
646,CAMP00000007,CH00000001,2021-07-24,41.49,Agency,
647,CAMP00000007,CH00000004,2021-07-25,65.13,Platform,
648,CAMP00000007,CH00000014,2021-07-25,49.68,Platform,
649,CAMP00000007,CH00000010,2021-07-25,51.06,Agency,
650,CAMP00000007,CH00000012,2021-07-26,60.82,Media,
651,CAMP00000007,CH00000006,2021-07-26,63.17,Creative,
652,CAMP00000007,CH00000005,2021-07-26,62.61,Agency,
653,CAMP00000007,CH00000004,2021-07-27,47.94,Platform,
654,CAMP00000007,CH00000010,2021-07-28,61.99,Platform,
655,CAMP00000007,CH00000013,2021-07-28,43.06,Creative,
656,CAMP00000007,CH  00000007,2021-07-28,71.66,Media,
657,CAMP00000007,CH00000007,2021-07-29,62.36,Platform,
658,CAMP  00000007,CH00000009,2021-07-30,68.02,Platform,
659,CAMP00000007,CH00000004,2021-07-30,61.3,Creative,
660,CAMP00000007,CH00000009,2021-07-31,61.73,Platform,
661,CAMP00000007,CH00000001,2021-07-31,55.72,Creative,
662,CAMP00000007,CH00000008,2021-08-01,63.62,Agency,
663,CAMP00000007,CH00000014,2021-08-01,52.95,Agency,
664,CAMP00000007,CH00000015,2021-08-02,53.58,Media,
665,CAMP00000007,CH00000005,2021-08-02,57.05,Agency,
666,CAMP00000007,CH00000004,2021-08-02,60.25,Platform,
667,camp00000007,CH00000012,2021-08-03,57.43,Platform,
668,CAMP00000007,CH00000008,2021-08-04,60.04,Media,
669,CAMP00000007,CH00000005,2021-08-04,55.3,Platform,
670,CAMP00000007,CH00000007,2021-08-04,47.66,Media,
671,CAMP00000007,CH00000005,2021-08-05,65.03,Creative,
672,CAMP  00000007,CH00000015,2021-08-05,50.74,Agency,
673,CAMP00000007,CH00000003,2021-08-06,73.31,Media,
674,CAMP00000007,CH00000008,2021-08-06,42.36,Creative,
675,CAMP00000007,CH00000006,2021-08-07,47.61,Media,
676,CAMP00000007,CH  00000010,2021-08-07,58.73,Media,
677,CAMP00000007,CH00000015,2021-08-07,67.39,Creative,
678,CAMP  00000007,CH00000007,2021-08-08,53.31,Creative,
679,CAMP00000007,CH00000014,2021-08-09,44.66,Media,
680,CAMP00000007,CH00000004,2021-08-10,44.41,Creative,
681,CAMP00000007,CH00000012,2021-08-11,67.22,Media,
682,CAMP  00000007,CH00000003,2021-08-11,42.66,Platform,
683,CAMP00000007,CH00000007,2021-08-12,68.31,Media,
684,CAMP  00000007,CH  00000002,2021-08-12,59.27,Platform,
685,CAMP00000007,CH00000010,2021-08-13,59.88,Platform,
686,CAMP00000007,CH00000013,2021-08-13,59.38,Media,
687,CAMP00000007,CH00000015,2021-08-13,53.47,Platform,
688,CAMP00000007,CH00000011,2021-08-14,56.61,Platform,
689,CAMP00000007,CH00000009,2021-08-14,49.77,Agency,
690,CAMP00000007,CH00000011,2021-08-14,60.81,Platform,
691,CAMP00000007,CH00000001,2021-08-15,54.13,Creative,
692,CAMP00000007,CH00000009,2021-08-16,48.98,Agency,
693,CAMP00000007,CH00000015,2021-08-17,63.39,Platform,
694,CAMP00000007,CH00000004,2021-08-17,64.12,Media,
695,CAMP00000007,CH00000015,2021-08-18,69.91,Media,
696,CAMP00000007,CH00000003,2021-08-18,54.47,Media,
697,CAMP00000007,CH00000003,2021-08-18,43.39,Platform,
698,CAMP00000007,CH00000001,2021-08-19,55.75,Platform,
699,CAMP00000007,CH00000009,2021-08-19,58.15,Media,
700,CAMP00000007,CH00000014,2021-08-19,69.93,Platform,
701,CAMP00000007,CH00000006,2021-08-20,71.15,Creative,
702,CAMP00000007,CH00000008,2021-08-20,61.9,Platform,
703,CAMP00000007,CH00000002,2021-08-21,49.02,Media,
704,CAMP00000007,CH00000011,2021-08-21,67.32,Media,
705,CAMP00000007,CH00000013,2021-08-21,70.9,,
706,CAMP00000007,CH00000003,2021-08-22,73.33,Creative,
707,CAMP00000007,CH  00000005,2021-08-22,40.83,Creative,
708,CAMP  00000007,CH00000015,2021-08-23,71.21,Creative,
709,CAMP00000007,CH00000006,2021-08-23,65.5,Agency,
710,CAMP00000007,CH00000008,2021-08-23,65.12,Media,
711,CAMP00000007,CH00000007,2021-08-24,45.65,Media,
712,CAMP00000007,CH  00000005,2021-08-25,51.49,Creative,
713,CAMP00000007,CH00000006,2021-08-25,58.35,Creative,
714,CAMP00000007,CH00000005,2021-08-26,71.22,Agency,
715,camp00000007,CH00000004,2021-08-26,68.99,Platform,
716,CAMP00000007,CH00000013,2021-08-26,53.09,Agency,
717,CAMP00000007,CH00000007,2021-08-27,75.45,Creative,
718,CAMP00000007,CH  00000011,2021-08-27,42.31,Creative,
719,CAMP00000007,CH00000010,2021-08-28,54.56,Creative,
720,CAMP00000007,CH00000012,2021-08-28,54.7,,
721,CAMP00000007,CH00000015,2021-08-28,71.84,Media,
722,CAMP00000007,CH00000012,2021-08-29,63.07,Platform,
723,CAMP00000007,CH00000006,2021-08-29,60.96,Agency,
724,CAMP00000007,CH00000014,2021-08-30,64.67,Platform,
725,CAMP00000007,CH00000003,2021-08-30,52.57,Creative,
726,CAMP00000007,CH00000009,2021-08-31,59.6,Platform,
727,CAMP00000007,CH00000015,2021-08-31,55.42,Platform,
728,CAMP00000007,CH00000003,2021-09-01,41.86,Agency,
729,CAMP00000007,CH00000004,2021-09-02,52.87,Agency,
730,CAMP00000007,CH00000008,2021-09-02,70.52,Media,
731,CAMP00000007,CH00000008,2021-09-02,52.12,Creative,
732,CAMP00000007,CH00000012,2021-09-03,46.66,Creative,
733,CAMP00000007,CH00000007,2021-09-03,61.37,Creative,
734,CAMP00000007,CH00000010,2021-09-03,44.37,Creative,
735,CAMP00000007,CH00000012,2021-09-04,44.77,Creative,
736,CAMP00000007,CH00000010,2021-09-04,53.66,Platform,
737,CAMP00000007,CH00000004,2021-09-04,66.62,Platform,
738,CAMP00000007,CH00000009,2021-09-05,64.0,Media,
739,CAMP00000007,CH00000007,2021-09-05,56.0,Media,
740,CAMP00000008,CH00000003,2022-08-28,1655.84,Platform,
741,CAMP00000008,ch00000005,2022-08-28,1899.72,Platform,
742,CAMP00000008,CH00000014,2022-08-29,1970.18,Agency,
743,CAMP00000008,CH00000006,2022-08-29,1858.88,Platform,
744,CAMP  00000008,CH00000013,2022-08-30,1764.46,Creative,
745,CAMP00000008,CH00000009,2022-08-30,2241.65,Creative,
746,CAMP00000008,CH00000006,2022-08-31,2077.58,Agency,
747,CAMP00000008,CH00000010,2022-08-31,2053.22,Media,
748,CAMP00000008,CH00000003,2022-08-31,2128.35,Media,
749,CAMP00000008,ch  00000004,2022-09-01,2250.87,Creative,
750,CAMP00000008,CH00000010,2022-09-01,1589.63,Creative,
751,CAMP00000008,CH00000008,2022-09-02,2384.94,Platform,
752,CAMP00000008,CH00000010,2022-09-03,1536.74,Agency,
753,CAMP00000008,CH00000009,2022-09-03,1473.52,Platform,
754,CAMP00000008,CH00000005,2022-09-03,2359.04,Agency,
755,CAMP  00000008,CH00000003,2022-09-04,2696.94,Agency,
756,CAMP00000008,CH00000004,2022-09-04,2272.57,Media,
757,CAMP00000008,CH00000013,2022-09-05,2346.48,Agency,
758,CAMP00000008,CH00000002,2022-09-05,1680.88,Media,
759,CAMP00000008,CH00000009,2022-09-06,1793.55,Agency,
760,CAMP00000008,CH00000007,2022-09-07,2396.11,Platform,
761,CAMP00000008,ch00000008,2022-09-07,2068.94,Media,
762,CAMP00000008,CH00000003,2022-09-08,1973.13,Platform,
763,CAMP00000009,CH00000014,2022-05-19,2207.46,Agency,
764,CAMP00000009,CH00000002,2022-05-19,1826.24,Media,
765,CAMP00000009,CH00000005,2022-05-20,2169.11,Creative,
766,CAMP00000009,CH00000005,2022-05-20,2140.97,Media,
767,CAMP00000009,CH00000005,2022-05-21,1506.86,Agency,
768,CAMP00000009,CH00000007,2022-05-21,2355.11,Media,
769,CAMP00000009,CH00000010,2022-05-22,1671.08,Agency,
770,CAMP00000009,ch00000004,2022-05-22,1335.91,Creative,
771,CAMP00000009,CH00000013,2022-05-22,2436.35,Media,
772,CAMP00000009,CH00000005,2022-05-23,1682.25,Agency,
773,CAMP00000009,CH00000007,2022-05-23,1447.91,Agency,
774,CAMP00000009,CH00000007,2022-05-24,2054.35,Agency,
775,CAMP00000009,CH00000003,2022-05-24,1942.38,Agency,
776,CAMP  00000009,CH00000005,2022-05-24,2056.99,Agency,
777,CAMP00000009,CH00000001,2022-05-25,2218.68,Media,
778,CAMP00000009,CH00000003,2022-05-26,1971.06,Media,
779,CAMP00000009,CH00000007,2022-05-26,1752.78,Platform,
780,CAMP00000009,CH00000001,2022-05-26,2063.35,Agency,
781,CAMP00000009,CH00000015,2022-05-27,2060.67,Media,
782,CAMP00000009,CH00000013,2022-05-27,2147.86,Platform,
783,CAMP00000010,CH00000003,2021-02-20,89.79,Agency,
784,CAMP00000010,CH00000006,2021-02-20,101.63,Creative,
785,CAMP00000010,CH00000014,2021-02-21,122.26,Platform,
786,CAMP00000010,CH  00000001,2021-02-21,77.45,Platform,
787,CAMP00000010,CH00000008,2021-02-22,94.13,Media,
788,CAMP00000010,CH00000015,2021-02-22,116.18,Agency,
789,CAMP00000010,CH00000008,2021-02-22,108.16,Platform,
790,CAMP00000010,CH00000015,2021-02-23,94.01,Creative,
791,CAMP00000010,CH00000010,2021-02-23,92.32,Agency,
792,CAMP00000010,CH00000007,2021-02-23,111.93,Creative,
793,camp  00000010,CH00000014,2021-02-24,91.97,Platform,
794,CAMP00000010,CH00000015,2021-02-25,106.99,Agency,
795,CAMP00000010,CH00000009,2021-02-25,103.99,Agency,
796,CAMP00000010,CH00000003,2021-02-25,73.08,Platform,
797,CAMP00000010,CH00000015,2021-02-26,76.28,Media,
798,CAMP00000010,CH00000014,2021-02-26,107.73,Media,
799,CAMP00000010,CH00000012,2021-02-27,110.23,Agency,
800,CAMP00000010,CH00000005,2021-02-28,75.47,Agency,
801,CAMP00000010,CH00000010,2021-02-28,114.1,Platform,
802,CAMP00000010,CH00000010,2021-02-28,85.0,Media,
803,CAMP00000010,CH00000013,2021-03-01,113.17,Platform,
804,CAMP00000010,CH00000012,2021-03-01,116.78,Platform,
805,CAMP00000010,CH00000006,2021-03-01,81.87,Creative,
806,CAMP00000010,CH00000007,2021-03-02,121.48,Creative,
807,CAMP00000010,CH00000012,2021-03-03,95.87,Creative,
808,CAMP00000010,CH00000001,2021-03-03,122.96,Media,
809,CAMP00000010,CH  00000015,2021-03-03,116.76,Creative,
