impression_key,campaign_id,channel_id,impression_timestamp,impression_id,user_id,device_type,placement,creative_id,cost
223,CAMP00000001,CH00000005,2023-02-16 09:46:09,IMP00000223,USR00117918,desktop,Top Banner,CRE0023,0.017
224,CAMP00000001,CH00000012,2022-12-28 09:49:44,IMP00000224,USR00135566,Tablet,Feed,CRE0034,0.0435
225,CAMP00000001,CH00000013,2023-01-23 17:50:40,IMP00000225,USR00092524,Mobile,Top Banner,CRE0007,0.0367
226,CAMP00000001,CH00000001,2023-02-16 08:09:00,IMP00000226,USR00082423,Desktop,Feed,CRE0021,0.0409
227,CAMP00000001,CH00000004,2023-02-03 18:06:54,IMP00000227,USR00013792,Tablet,TOP BANNER  ,CRE0048,0.0188
228,CAMP00000001,CH00000006,2023-01-18 11:33:40,IMP00000228,USR00037735,Tablet,sidebar,CRE0020,0.0256
229,CAMP00000001,CH00000007,2023-01-02 07:57:01,IMP00000229,USR00063159,Mobile,Top Banner,CRE0009,0.0022
230,CAMP00000001,CH00000005,2023-01-28 02:36:21,IMP00000230,USR00143248,Mobile,Story,CRE0030,0.0324
231,CAMP00000001,CH00000002,2023-01-21 09:23:24,IMP00000231,USR00107004,MOBILE,Top Banner,CRE0005,0.0354
232,CAMP00000001,CH00000010,2023-01-18 00:46:12,IMP00000232,USR00010206,Desktop,Feed,CRE0025,0.0143
233,CAMP00000001,CH00000005,2022-12-25 20:48:12,IMP00000233,USR00142565,Mobile,Sidebar  ,CRE0036,0.0104
234,CAMP00000001,CH00000005,2022-12-24 06:14:46,IMP00000234,USR00141836,tablet,Sidebar,CRE0030,0.0194
235,CAMP00000001,CH00000004,2023-01-06 13:39:46,IMP00000235,USR00120211,Tablet,Story,CRE0003,0.0429
236,CAMP00000001,CH00000003,2022-12-27 10:49:45,IMP00000236,USR00143141,Mobile,Sidebar,CRE0042,0.0379
237,CAMP00000001,CH00000004,2023-01-24 21:37:45,IMP00000237,USR00026772,Desktop,Sidebar,CRE0008,0.0437
238,CAMP00000001,CH00000005,2023-01-26 09:55:20,IMP00000238,USR00054077,Mobile,Story,CRE0025,0.0366
239,CAMP00000001,CH00000012,2023-01-14 17:34:09,IMP00000239,USR00066139,Desktop  ,Sidebar,CRE0006,0.0097
240,CAMP00000001,CH00000013,2023-01-25 16:03:49,IMP00000240,USR00141061,Mobile,  Sidebar,CRE0050,0.0372
241,CAMP00000001,CH00000006,2023-01-29 07:22:56,IMP00000241,USR00121249,Mobile,Story,CRE0005,0.0336
242,CAMP00000001,CH00000004,2023-01-28 21:23:42,IMP00000242,USR00064834,Desktop,Top Banner,CRE0020,0.0094
243,CAMP00000001,CH00000007,2023-01-25 08:00:16,IMP00000243,USR00090663,Tablet,Top Banner,CRE0050,0.0494
244,CAMP00000001,CH00000002,2023-01-29 21:02:31,IMP00000244,USR00101910,Desktop,Sidebar,CRE0049,0.0322
245,CAMP00000001,CH00000015,2023-02-02 15:59:34,IMP00000245,USR00089527,Mobile,Top Banner,CRE0006,0.0163
246,CAMP00000001,CH00000014,2023-01-26 21:05:14,IMP00000246,USR00138430,Desktop,Top Banner,CRE0042,0.0443
247,CAMP00000001,CH00000015,2023-01-15 23:07:30,IMP00000247,USR00031643,Tablet,Top Banner,CRE0009,0.0381
248,CAMP00000001,CH00000011,2023-01-23 17:26:47,IMP00000248,USR00134593,Desktop,Top Banner,CRE0001,0.0247
249,CAMP00000001,CH00000005,2023-01-04 19:21:02,IMP00000249,USR00100291,Mobile,Feed,CRE0022,0.0325
250,CAMP00000001,CH00000007,2023-02-10 12:29:42,IMP00000250,USR00107935,Desktop,Feed,CRE0014,0.0019
251,CAMP00000001,CH00000015,2023-01-12 14:44:33,IMP00000251,USR00046544,Mobile,Top Banner,CRE0042,0.0367
252,CAMP00000001,CH00000010,2023-01-03 01:40:54,IMP00000252,USR00073567,DESKTOP,Sidebar,CRE0034,0.0268
253,CAMP00000001,CH00000010,2022-12-23 11:17:01,IMP00000253,USR00000324,Mobile,Feed,CRE0001,0.012
254,CAMP00000001,CH00000001,2023-02-12 05:28:06,IMP00000254,USR00108529,Mobile,Feed,CRE0030,0.004
255,CAMP00000001,CH00000009,2022-12-22 11:00:12,IMP00000255,USR00147241,Tablet,Top Banner,CRE0012,
256,CAMP00000001,CH00000012,2023-02-16 17:18:50,IMP00000256,USR00093089,Tablet,Story,CRE0031,0.0157
257,CAMP00000001,CH00000007,2023-01-10 07:39:04,IMP00000257,USR00124841,Mobile,Sidebar,CRE0026,0.0487
258,CAMP00000001,CH00000013,2022-12-25 19:05:43,IMP00000258,USR00129557,Desktop,Feed,CRE0043,
259,CAMP00000001,CH00000013,2023-02-07 11:49:08,IMP00000259,USR00097404,Tablet,STORY,CRE0030,0.0237
260,CAMP00000001,CH00000003,2023-01-11 14:13:00,IMP00000260,USR00096770,Tablet,Sidebar,CRE0011,0.0087
261,CAMP00000001,CH00000012,2023-01-26 23:26:07,IMP00000261,USR00070007,Mobile,Sidebar,CRE0037,0.0411
262,CAMP00000001,CH00000001,2023-01-25 07:36:14,IMP00000262,USR00124608,Desktop,Feed,CRE0003,0.0339
263,CAMP00000001,CH00000013,2023-01-20 04:42:24,IMP00000263,USR00149625,Mobile,Top Banner,CRE0049,0.0215
264,CAMP00000001,CH00000005,2023-01-17 11:38:32,IMP00000264,USR00090554,Tablet,Sidebar,CRE0020,0.0269
265,CAMP00000001,CH00000006,2022-12-31 19:01:39,IMP00000265,USR00144947,Tablet,  Top Banner,CRE0023,0.0354
266,CAMP00000001,CH00000006,2022-12-28 04:33:48,IMP00000266,USR00088210,Mobile,Feed,CRE0016,0.0418
267,CAMP00000001,CH00000013,2023-02-09 17:18:34,IMP00000267,USR00031089,Desktop,Feed,CRE0050,0.0155
268,CAMP00000001,CH00000012,2023-02-16 00:01:31,IMP00000268,USR00027398,Mobile,Feed,CRE0006,0.0066
269,CAMP00000001,CH00000012,2023-02-13 21:49:46,IMP00000269,USR00064753,Tablet,Story,CRE0017,0.0297
270,CAMP00000001,CH00000009,2023-01-17 22:01:22,IMP00000270,USR00021844,Desktop,Sidebar,CRE0006,0.0343
271,CAMP00000001,CH00000006,2023-02-04 05:34:21,IMP00000271,USR00028476,Mobile,Top Banner,CRE0005,
272,CAMP00000001,CH00000012,2023-01-18 20:36:43,IMP00000272,USR00048095,Tablet,Story,CRE0020,0.0116
273,CAMP00000001,CH00000007,2023-01-18 01:35:15,IMP00000273,USR00051616,Desktop,Top Banner,CRE0001,0.0095
274,CAMP00000001,CH00000012,2022-12-28 09:07:16,IMP00000274,USR00037000,Mobile,Feed,CRE0032,0.0026
275,CAMP00000001,CH00000005,2023-01-29 23:09:12,IMP00000275,USR00029802,Mobile,Feed,CRE0026,0.0359
276,CAMP00000001,CH00000014,2023-01-29 08:08:18,IMP00000276,USR00010686,tablet,Story,CRE0017,0.0088
277,CAMP00000001,CH00000006,2023-01-05 21:39:09,IMP00000277,USR00074118,Tablet,Feed,CRE0031,0.0327
278,CAMP00000001,CH00000008,2023-02-04 19:17:25,IMP00000278,USR00004523,Mobile,Sidebar,CRE0009,0.0026
279,CAMP00000001,CH00000014,2023-01-11 17:30:33,IMP00000279,USR00120390,Tablet,Feed,CRE0012,0.0218
280,CAMP00000001,CH00000014,2023-02-03 10:19:42,IMP00000280,USR00074834,Desktop,Top Banner  ,CRE0043,0.0316
281,CAMP00000001,CH00000003,2022-12-30 05:18:18,IMP00000281,USR00030721,Tablet,Sidebar,CRE0049,0.0485
282,CAMP00000001,CH00000012,2023-01-25 06:54:50,IMP00000282,USR00025098,Mobile,Story,CRE0046,0.0233
283,CAMP00000001,CH00000006,2023-02-13 09:09:02,IMP00000283,USR00139494,DESKTOP,Top Banner,CRE0030,0.0036
284,CAMP00000001,CH00000011,2023-02-10 14:20:24,IMP00000284,USR00128991,Tablet,Top Banner,CRE0011,
285,CAMP00000001,CH00000011,2023-01-06 06:14:17,IMP00000285,USR00073425,Mobile,Feed,CRE0002,0.0056
286,CAMP00000001,CH00000015,2023-02-17 01:16:55,IMP00000286,USR00014597,Mobile,Top Banner,CRE0041,0.0374
287,CAMP00000001,CH00000011,2023-01-21 11:28:04,IMP00000287,USR00073364,Mobile,Sidebar,CRE0021,0.0017
288,CAMP00000001,CH00000010,2023-01-18 02:21:48,IMP00000288,USR00097114,Tablet,Feed,CRE0006,0.025
289,CAMP00000001,CH00000006,2023-01-08 19:12:41,IMP00000289,USR00047029,Mobile,Top Banner,CRE0019,0.0338
290,CAMP00000001,CH00000012,2023-02-12 11:41:06,IMP00000290,USR00015706,Desktop,Story,CRE0042,0.0443
291,CAMP00000001,CH00000002,2022-12-30 17:45:00,IMP00000291,USR00142936,Tablet,Top Banner,CRE0028,0.0487
292,CAMP00000001,CH00000006,2023-01-12 02:19:33,IMP00000292,USR00064564,Tablet,Feed,CRE0014,0.0106
293,CAMP00000001,CH00000011,2023-01-10 16:44:10,IMP00000293,USR00021615,Tablet,Sidebar,CRE0037,0.0365
294,CAMP00000001,CH00000010,2023-01-19 02:47:25,IMP00000294,USR00005661,Tablet,Story,CRE0001,0.0365
295,CAMP00000001,CH00000006,2023-01-11 10:21:36,IMP00000295,USR00001295,Desktop,Feed,CRE0042,0.0371
296,CAMP00000001,CH00000009,2023-01-30 17:30:57,IMP00000296,USR00124323,Mobile,Feed,CRE0031,0.0258
297,CAMP00000001,CH00000008,2022-12-28 23:59:07,IMP00000297,USR00142885,Desktop,Sidebar,CRE0024,0.0127
298,CAMP00000001,CH00000012,2023-02-01 20:38:09,IMP00000298,USR00084131,Tablet,Top Banner,CRE0047,0.0013
299,CAMP00000001,CH00000013,2023-01-26 04:17:11,IMP00000299,USR00070956,Tablet,Story,CRE0018,0.0289
300,CAMP00000001,CH00000004,2023-01-23 19:41:48,IMP00000300,USR00084591,Tablet  ,Feed,CRE0040,0.0013
301,CAMP00000001,CH00000013,2023-02-04 12:00:53,IMP00000301,USR00050206,Mobile,Sidebar  ,CRE0036,0.0184
302,CAMP00000001,CH00000007,2023-01-31 05:33:56,IMP00000302,USR00071586,Desktop,Story,CRE0030,
303,CAMP00000001,CH00000012,2023-01-04 21:14:47,IMP00000303,USR00020087,Tablet,FEED,CRE0034,0.017
304,CAMP00000001,CH00000007,2022-12-28 13:50:31,IMP00000304,USR00087981,Tablet,Story  ,CRE0001,
305,CAMP00000001,CH00000005,2023-01-16 12:50:41,IMP00000305,USR00008279,desktop,Top Banner,CRE0014,0.0386
306,CAMP00000001,CH00000014,2023-01-27 23:55:18,IMP00000306,USR00013972,Desktop,Sidebar,CRE0016,0.04
307,CAMP00000001,CH00000008,2023-02-02 05:39:26,IMP00000307,USR00137281,Desktop  ,Top Banner,CRE0023,0.0402
308,CAMP00000001,CH00000001,2023-02-03 16:23:05,IMP00000308,USR00111845,  Desktop,Feed,CRE0022,0.0179
309,CAMP00000001,CH00000006,2023-01-18 03:08:15,IMP00000309,USR00072280,Tablet,Sidebar,CRE0026,0.0239
310,CAMP00000001,CH00000005,2023-01-18 13:26:10,IMP00000310,USR00109546,Desktop,Story,CRE0032,0.0096
311,CAMP00000001,CH00000004,2023-01-20 23:10:35,IMP00000311,USR00107887,Tablet,feed,CRE0045,0.0226
312,CAMP00000001,CH00000008,2023-01-17 20:32:17,IMP00000312,USR00028286,Tablet,Story  ,CRE0003,0.043
313,CAMP00000001,CH00000013,2023-01-26 06:48:45,IMP00000313,USR00041313,Mobile,Story,CRE0002,
314,CAMP00000001,CH00000015,2023-02-09 13:30:15,IMP00000314,USR00035332,Tablet,Sidebar,CRE0022,0.05
315,CAMP00000001,CH00000007,2023-01-18 05:12:33,IMP00000315,USR00143127,Mobile,  Top Banner,CRE0041,0.0109
316,CAMP00000001,CH00000008,2022-12-23 16:32:33,IMP00000316,USR00088655,Desktop,Feed,CRE0028,0.0103
317,CAMP00000001,CH00000007,2023-02-10 16:31:09,IMP00000317,USR00106513,Mobile,Story,CRE0048,0.0376
318,CAMP00000001,CH00000001,2023-01-17 17:53:26,IMP00000318,USR00138216,Mobile,Sidebar,CRE0044,0.0385
319,CAMP00000001,CH00000015,2023-01-09 02:01:04,IMP00000319,USR00135029,Tablet,Story,CRE0011,0.0405
320,CAMP00000001,CH00000012,2023-01-31 22:05:59,IMP00000320,USR00081009,Desktop,Feed,CRE0033,0.037
321,CAMP00000001,CH00000010,2023-02-09 17:51:22,IMP00000321,USR00114519,Desktop,Top Banner,CRE0044,0.021
322,CAMP00000001,CH00000008,2023-02-03 23:49:53,IMP00000322,USR00052747,Tablet,  Sidebar,CRE0044,0.0331
323,CAMP00000001,CH00000010,2023-01-24 15:57:06,IMP00000323,USR00143239,Mobile,Sidebar,CRE0041,0.0341
324,CAMP00000001,CH00000015,2023-01-18 14:09:11,IMP00000324,USR00086143,Desktop,Top Banner,CRE0013,0.0089
325,CAMP00000001,CH00000013,2023-02-15 21:51:42,IMP00000325,USR00130530,Desktop  ,STORY,CRE0027,0.0049
326,CAMP00000001,CH00000009,2023-01-05 18:38:59,IMP00000326,USR00139006,Mobile,sidebar,CRE0044,0.0273
327,CAMP00000001,CH00000011,2022-12-30 01:40:19,IMP00000327,USR00110837,Mobile,Story,CRE0039,0.0092
328,CAMP00000001,CH00000007,2023-01-25 04:48:36,IMP00000328,USR00105019,Mobile,Top Banner,CRE0026,0.0162
329,CAMP00000001,CH00000010,2023-02-01 03:19:23,IMP00000329,USR00006750,desktop,Story,CRE0023,0.026
330,CAMP00000001,CH00000009,2023-01-11 03:19:46,IMP00000330,USR00134375,Desktop,Top Banner,CRE0028,0.0177
331,CAMP00000001,CH00000007,2023-02-10 04:47:26,IMP00000331,USR00005970,Tablet,STORY,CRE0036,0.0022
332,CAMP00000001,CH00000005,2023-01-08 19:01:13,IMP00000332,USR00039508,mobile,Sidebar  ,CRE0011,0.0376
333,CAMP00000001,CH00000010,2023-01-05 22:53:06,IMP00000333,USR00122206,DESKTOP,Sidebar,CRE0030,0.0185
334,CAMP00000001,CH00000001,2023-01-14 20:14:01,IMP00000334,USR00142010,Mobile,Story,CRE0044,0.0219
335,CAMP00000001,CH00000011,2022-12-30 13:06:14,IMP00000335,USR00014844,Mobile,Sidebar,CRE0035,0.0286
336,CAMP00000001,CH00000003,2023-01-30 20:03:01,IMP00000336,USR00064161,Desktop,top banner,CRE0002,0.0262
337,CAMP00000001,CH00000001,2022-12-23 05:03:49,IMP00000337,USR00115209,Mobile,Top Banner,CRE0042,0.0354
338,CAMP00000001,CH00000002,2023-01-07 20:18:07,IMP00000338,USR00030279,  MOBILE,Top Banner,CRE0006,0.0382
339,CAMP00000001,CH00000013,2023-02-08 12:24:30,IMP00000339,USR00005997,Desktop,Feed,CRE0039,0.0236
340,CAMP00000001,CH00000012,2023-01-01 14:49:05,IMP00000340,USR00102505,Tablet,Story,CRE0004,0.0314
341,CAMP00000001,CH00000008,2023-02-15 12:26:47,IMP00000341,USR00016974,Mobile,Story,CRE0005,0.0059
342,CAMP00000001,CH00000003,2023-02-16 11:09:28,IMP00000342,USR00144629,Mobile,Feed,CRE0010,0.0398
343,CAMP00000001,CH00000004,2023-02-02 14:02:17,IMP00000343,USR00121661,Mobile,Sidebar,CRE0025,0.017
344,CAMP00000001,CH00000013,2023-02-10 05:23:31,IMP00000344,USR00032676,Tablet,Feed,CRE0049,0.0132
345,CAMP00000001,CH00000004,2023-02-03 01:16:29,IMP00000345,USR00137991,Mobile,Feed,CRE0019,
346,CAMP00000001,CH00000002,2023-01-12 06:58:48,IMP00000346,USR00001010,Tablet,story,CRE0008,0.0132
347,CAMP00000001,CH00000012,2023-02-14 02:58:43,IMP00000347,USR00104464,Mobile,Top Banner  ,CRE0020,
348,CAMP00000001,CH00000010,2023-01-13 19:02:52,IMP00000348,USR00030603,Mobile,Sidebar,CRE0028,0.0279
349,CAMP00000001,CH00000011,2023-02-10 05:26:47,IMP00000349,USR00084747,Tablet,Sidebar,CRE0044,0.0373
350,CAMP00000001,CH00000015,2022-12-26 14:44:00,IMP00000350,USR00046558,Mobile,Sidebar,CRE0040,0.0398
351,CAMP00000001,CH00000011,2023-01-28 22:46:02,IMP00000351,USR00149773,Mobile,Sidebar,CRE0044,0.017
352,CAMP00000001,CH00000005,2023-01-17 06:40:31,IMP00000352,USR00038510,Tablet,Top Banner,CRE0035,0.0316
353,CAMP00000001,CH00000004,2023-01-15 21:29:50,IMP00000353,USR00046448,Desktop,Feed,CRE0031,0.0158
354,CAMP00000001,CH00000007,2023-02-02 23:03:18,IMP00000354,USR00116551,Desktop  ,Story,CRE0029,0.0258
355,CAMP00000001,CH00000014,2023-01-23 19:20:07,IMP00000355,USR00026063,Tablet,Top Banner,CRE0041,0.0337
356,CAMP00000001,CH00000011,2023-01-01 11:29:52,IMP00000356,USR00020230,Tablet,Feed,CRE0047,0.0228
357,CAMP00000001,CH00000014,2023-01-20 04:16:28,IMP00000357,USR00082277,Desktop,Feed,CRE0015,0.0164
358,CAMP00000001,CH00000013,2023-01-01 05:37:37,IMP00000358,USR00016846,Tablet,Story,CRE0008,0.0166
359,CAMP00000001,CH00000003,2023-01-26 06:01:55,IMP00000359,USR00001141,Mobile,Top Banner  ,CRE0039,0.0395
360,CAMP00000001,CH00000014,2023-01-23 20:27:39,IMP00000360,USR00072377,Mobile,Story,CRE0005,0.035
361,CAMP00000001,CH00000012,2023-01-24 22:36:45,IMP00000361,USR00097124,mobile,Feed,CRE0041,0.0298
362,CAMP00000001,CH00000005,2023-02-06 16:32:36,IMP00000362,USR00004336,Desktop,Feed,CRE0017,0.023
363,CAMP00000001,CH00000003,2022-12-29 11:53:18,IMP00000363,USR00090513,Tablet,Story,CRE0034,0.0052
364,CAMP00000001,CH00000004,2022-12-31 19:21:26,IMP00000364,USR00001958,Desktop,  Sidebar,CRE0024,0.0068
365,CAMP00000001,CH00000008,2023-01-15 13:59:14,IMP00000365,USR00144562,Desktop,Story,CRE0018,0.0215
366,CAMP00000001,CH00000007,2023-01-18 19:28:28,IMP00000366,USR00036616,Tablet,Story,CRE0005,0.0142
367,CAMP00000001,CH00000009,2023-01-31 04:39:52,IMP00000367,USR00077892,Tablet,Sidebar,CRE0029,0.0293
368,CAMP00000001,CH00000015,2023-02-09 18:31:04,IMP00000368,USR00061283,Mobile,Story,CRE0047,0.0184
369,CAMP00000001,CH00000015,2023-01-23 02:55:28,IMP00000369,USR00122709,Desktop,Top Banner,CRE0022,0.0455
370,CAMP00000001,CH00000004,2023-01-07 09:31:29,IMP00000370,USR00061230,Mobile,Story,CRE0034,0.0488
371,CAMP00000001,CH00000008,2023-01-31 18:57:54,IMP00000371,USR00005040,Mobile,Top Banner,CRE0001,0.0258
372,CAMP00000001,CH00000010,2022-12-28 18:22:52,IMP00000372,USR00067977,Tablet,Story,CRE0030,0.0424
373,CAMP00000001,CH00000002,2023-01-22 05:13:19,IMP00000373,USR00138524,Tablet,  Top Banner,CRE0036,0.0264
374,CAMP00000001,CH00000014,2023-02-07 17:15:06,IMP00000374,USR00089926,Mobile,  Sidebar,CRE0040,0.0279
375,CAMP00000001,CH00000013,2023-02-11 08:13:47,IMP00000375,USR00054001,Desktop,Feed,CRE0012,0.0445
376,CAMP00000001,CH00000004,2023-01-22 08:55:32,IMP00000376,USR00053237,Mobile,Top Banner,CRE0047,0.0316
377,CAMP00000001,CH00000002,2023-02-03 23:19:30,IMP00000377,USR00002254,Tablet,Story,CRE0029,0.0022
378,CAMP00000001,CH00000008,2023-01-02 11:55:28,IMP00000378,USR00100131,Desktop,Top Banner,CRE0002,0.0265
379,CAMP00000001,CH00000014,2023-01-12 17:17:56,IMP00000379,USR00103042,DESKTOP,Story,CRE0001,0.0225
380,CAMP00000001,CH00000004,2022-12-29 19:08:31,IMP00000380,USR00036588,Desktop,Sidebar,CRE0015,0.0385
381,CAMP00000001,CH00000015,2023-02-01 23:38:20,IMP00000381,USR00046805,Mobile,Top Banner,CRE0047,0.0322
382,CAMP00000001,CH00000011,2023-01-01 02:58:48,IMP00000382,USR00102881,Tablet,  Story,CRE0010,0.0226
383,CAMP00000001,CH00000007,2023-01-03 17:49:30,IMP00000383,USR00055925,Mobile,Top Banner,CRE0012,0.0224
384,CAMP00000001,CH00000009,2023-02-16 03:00:31,IMP00000384,USR00049322,Mobile  ,Feed,CRE0047,0.0441
385,CAMP00000001,CH00000013,2023-02-16 06:17:21,IMP00000385,USR00124517,Tablet,Story,CRE0017,0.0022
386,CAMP00000001,CH00000007,2023-02-17 12:50:09,IMP00000386,USR00091264,Desktop,Sidebar,CRE0041,0.0201
387,CAMP00000001,CH00000003,2023-01-08 17:11:30,IMP00000387,USR00096448,Mobile  ,FEED,CRE0037,0.0113
388,CAMP00000001,CH00000014,2022-12-27 23:43:10,IMP00000388,USR00093139,Tablet,STORY,CRE0045,0.0492
389,CAMP00000001,CH00000002,2022-12-27 14:37:29,IMP00000389,USR00036510,Tablet,Feed,CRE0019,0.0421
390,CAMP00000001,CH00000005,2023-01-07 10:44:38,IMP00000390,USR00092984,Tablet,Feed,CRE0013,0.0235
391,CAMP00000001,CH00000004,2023-01-30 01:37:10,IMP00000391,USR00086376,Mobile  ,Top Banner,CRE0038,0.0326
392,CAMP00000001,CH00000003,2023-01-18 02:49:05,IMP00000392,USR00037050,tablet  ,Story,CRE0041,0.0186
393,CAMP00000001,CH00000003,2023-01-28 10:47:34,IMP00000393,USR00115279,Tablet,Sidebar,CRE0036,0.0418
394,CAMP00000001,CH00000014,2023-01-07 08:02:15,IMP00000394,USR00112588,Desktop,Feed,CRE0017,0.029
395,CAMP00000001,CH00000001,2023-02-03 11:48:34,IMP00000395,USR00010401,Mobile  ,story,CRE0041,0.0408
396,CAMP00000001,CH00000006,2023-01-08 13:00:19,IMP00000396,USR00048668,Desktop,Story,CRE0042,0.0106
397,CAMP00000001,CH00000003,2023-02-08 17:45:09,IMP00000397,USR00061726,Tablet,Feed,CRE0020,0.0351
398,CAMP00000001,CH00000015,2023-01-08 00:01:31,IMP00000398,USR00097827,Tablet,Feed,CRE0021,0.0302
399,CAMP00000001,CH00000007,2023-01-15 05:26:40,IMP00000399,USR00111464,Mobile,Story,CRE0045,0.0039
400,CAMP00000001,CH00000010,2023-01-01 23:03:59,IMP00000400,USR00078764,Tablet,Story,CRE0014,0.0421
401,CAMP00000001,CH00000011,2023-01-18 19:37:34,IMP00000401,USR00000019,Tablet,Story,CRE0021,0.0252
402,CAMP00000001,CH00000005,2023-02-15 09:13:03,IMP00000402,USR00125344,Desktop,Top Banner,CRE0050,0.0406
403,CAMP00000001,CH00000001,2022-12-31 11:37:02,IMP00000403,USR00095555,Desktop,Sidebar,CRE0014,0.0476
404,CAMP00000001,CH00000004,2023-01-07 15:26:02,IMP00000404,USR00041083,Mobile  ,Sidebar,CRE0034,0.0481
405,CAMP00000001,CH00000006,2022-12-22 00:42:32,IMP00000405,USR00010244,Mobile,Sidebar,CRE0002,0.043
406,CAMP00000001,CH00000010,2023-02-09 01:00:40,IMP00000406,USR00025179,Mobile,Sidebar,CRE0022,
407,CAMP00000001,CH00000008,2022-12-28 06:46:58,IMP00000407,USR00012542,Mobile,Top Banner,CRE0031,0.0268
408,CAMP00000001,CH00000003,2022-12-27 04:29:48,IMP00000408,USR00124539,Mobile,Sidebar,CRE0026,0.0029
409,CAMP00000001,CH00000004,2023-02-06 11:35:45,IMP00000409,USR00062377,Desktop,Top Banner,CRE0011,0.03
410,CAMP00000001,CH00000010,2023-01-27 06:52:05,IMP00000410,USR00048191,desktop,Top Banner,CRE0047,0.0481
411,CAMP00000001,CH00000006,2022-12-31 06:24:27,IMP00000411,USR00085931,Mobile  ,Feed,CRE0035,0.0412
412,CAMP00000001,CH00000006,2023-01-19 19:48:51,IMP00000412,USR00000167,Mobile,Top Banner,CRE0039,0.0318
413,CAMP00000001,CH00000009,2023-01-20 10:04:33,IMP00000413,USR00096254,Desktop,Top Banner,CRE0023,0.0238
414,CAMP00000001,CH00000014,2022-12-31 00:54:33,IMP00000414,USR00129698,Desktop,Feed,CRE0009,0.0303
415,CAMP00000001,CH00000013,2022-12-31 21:39:47,IMP00000415,USR00127696,Desktop,Feed,CRE0001,0.0115
416,CAMP00000001,CH00000012,2023-02-09 09:28:03,IMP00000416,USR00135500,Mobile,Top Banner,CRE0011,0.0355
417,CAMP00000001,CH00000015,2022-12-27 17:17:59,IMP00000417,USR00123594,Desktop,Top Banner,CRE0047,
418,CAMP00000001,CH00000008,2023-01-04 04:57:30,IMP00000418,USR00118508,Mobile,Feed,CRE0029,0.0385
419,CAMP00000001,CH00000002,2023-02-15 09:42:32,IMP00000419,USR00042224,Desktop,Feed,CRE0034,0.0427
420,CAMP00000001,CH00000002,2022-12-23 10:15:27,IMP00000420,USR00065851,Desktop,Story,CRE0025,0.0494
421,CAMP00000001,CH00000001,2022-12-31 21:41:39,IMP00000421,USR00139047,Mobile,  Sidebar,CRE0035,0.0337
422,CAMP00000001,CH00000010,2023-01-20 11:29:25,IMP00000422,USR00079292,Tablet,Sidebar,CRE0030,0.0108
423,CAMP00000001,CH00000015,2022-12-26 02:20:34,IMP00000423,USR00109607,Mobile,Story,CRE0006,0.0499
424,CAMP00000001,CH00000011,2023-01-25 09:02:47,IMP00000424,USR00095190,Mobile  ,Story,CRE0040,0.0472
425,CAMP00000001,CH00000002,2023-02-10 08:00:20,IMP00000425,USR00092416,Desktop,Feed,CRE0022,0.0271
426,CAMP00000001,CH00000003,2022-12-25 22:44:20,IMP00000426,USR00030891,Desktop,Story,CRE0007,0.0212
427,CAMP00000001,CH00000002,2023-02-13 03:49:20,IMP00000427,USR00065013,MOBILE,  Top Banner,CRE0041,0.022
428,CAMP00000001,CH00000005,2023-02-10 02:49:18,IMP00000428,USR00095830,Desktop  ,Feed,CRE0045,0.0141
429,CAMP00000001,CH00000006,2023-02-03 10:19:48,IMP00000429,USR00114676,Mobile,Feed,CRE0049,0.0425
430,CAMP00000001,CH00000009,2023-02-04 00:03:35,IMP00000430,USR00111273,Desktop,Sidebar,CRE0005,0.0186
431,CAMP00000001,CH00000008,2023-01-14 16:59:48,IMP00000431,USR00120351,Desktop,Top Banner,CRE0033,0.0191
432,CAMP00000001,CH00000004,2022-12-29 20:03:34,IMP00000432,USR00038849,Desktop,Top Banner,CRE0009,0.0071
433,CAMP00000001,CH00000001,2023-02-13 07:21:36,IMP00000433,USR00067532,Mobile,Feed,CRE0042,0.0034
434,CAMP00000001,CH00000003,2023-01-12 03:07:13,IMP00000434,USR00083308,Mobile,Feed,CRE0009,0.047
435,CAMP00000001,CH00000007,2022-12-25 17:27:16,IMP00000435,USR00149245,Tablet,Story,CRE0008,0.027
436,CAMP00000001,CH00000009,2022-12-26 21:30:59,IMP00000436,USR00050298,Desktop,Story,CRE0003,0.0428
437,CAMP00000001,CH00000007,2023-01-26 01:44:58,IMP00000437,USR00079056,Tablet,Feed,CRE0028,0.0026
438,CAMP00000001,CH00000008,2022-12-31 11:45:29,IMP00000438,USR00103352,Desktop,Feed,CRE0006,0.0308
439,CAMP00000001,CH00000010,2023-01-15 13:14:11,IMP00000439,USR00095504,Desktop,Top Banner,CRE0048,0.02
