click_key,campaign_id,channel_id,click_timestamp,click_id,impression_id,user_id,device_type,landing_page_url,cost
189,CAMP00000019,CH00000001,2021-03-02 17:13:27,CLK00000189,IMP00093181,USR00075935,Desktop,https://bookhoarder.com/deals,1.4833
190,CAMP00000004,CH00000008,2022-05-12 21:28:33,CLK00000190,IMP00018108,USR00089316,Desktop,https://bookhoarder.com/bestsellers,1.9526
191,CAMP00000001,CH00000004,2023-01-16 03:54:38,CLK00000191,IMP00001767,USR00034440,Desktop,https://bookhoarder.com/bestsellers,1.9857
192,CAMP00000011,CH00000010,2021-03-15 16:06:45,CLK00000192,IMP00053349,USR00146155,Tablet,https://bookhoarder.com/home,1.9148
193,CAMP00000001,CH00000007,2023-02-04 09:01:14,CLK00000193,IMP00002485,USR00054175,Desktop,https://bookhoarder.com/deals,2.2472
194,CAMP00000010,CH00000006,2022-10-28 08:04:47,CLK00000194,IMP00047210,USR00042958,Mobile,https://bookhoarder.com/bestsellers,1.1261
195,CAMP00000018,CH00000006,2021-07-29 03:32:18,CLK00000195,IMP00086333,USR00036571,Desktop,https://bookhoarder.com/deals,0.3937
196,CAMP00000006,CH00000002,2022-05-11 01:05:49,CLK00000196,IMP00028926,USR00067969,Tablet,https://bookhoarder.com/deals,0.4111
197,CAMP  00000005,CH00000006,2022-08-06 08:06:41,CLK00000197,IMP00024630,USR00109562,Mobile,https://bookhoarder.com/home,0.4387
198,CAMP00000010,CH00000002,2022-10-22 02:40:10,CLK00000198,IMP00046902,USR00019098,Tablet,https://bookhoarder.com/home,1.8506
199,CAMP00000019,CH00000011,2021-02-20 00:09:44,CLK00000199,IMP00091824,USR00143519,Mobile,https://bookhoarder.com/home,0.2408
200,CAMP00000010,CH00000003,2022-10-25 22:38:59,CLK00000200,IMP00049716,USR00004635,Desktop,https://bookhoarder.com/home,1.0464
201,CAMP00000008,CH00000002,2022-12-28 09:29:23,CLK00000201,IMP00039518,USR00139524,Mobile,https://bookhoarder.com/deals,0.8541
202,CAMP00000006,CH00000003,2022-05-13 17:31:39,CLK00000202,IMP00027264,USR00076362,Mobile,https://bookhoarder.com/deals,1.7022
203,CAMP00000020,CH00000006,2022-08-12 22:49:33,CLK00000203,IMP00099091,USR00093019,Mobile,https://bookhoarder.com/deals,1.136
204,CAMP00000010,CH00000002,2022-11-13 17:48:18,CLK00000204,IMP00048644,USR00066233,Mobile,https://bookhoarder.com/home,1.1718
205,CAMP00000004,CH00000003,2022-05-25 18:54:24,CLK00000205,IMP00019164,USR00110442,Mobile,https://bookhoarder.com/deals,0.4785
206,CAMP00000007,CH00000009,2021-12-25 18:58:57,CLK00000206,IMP00030300,USR00035249,Desktop,https://bookhoarder.com/bestsellers,2.4446
207,CAMP00000018,CH00000015,2021-08-06 16:08:27,CLK00000207,IMP00087194,USR00010111,Tablet,https://bookhoarder.com/bestsellers,1.4974
208,CAMP00000010,CH00000003,2022-09-05 02:46:19,CLK00000208,IMP  00045683,USR00046628,Mobile,https://bookhoarder.com/deals,1.28
209,CAMP00000014,CH00000013,2021-11-30 11:56:35,CLK00000209,IMP00069717,USR00121527,Tablet,https://bookhoarder.com/bestsellers,0.164
210,CAMP00000018,CH00000008,2021-07-21 17:43:05,CLK00000210,IMP00086804,USR00028413,Mobile,https://bookhoarder.com/home,2.1913
211,CAMP00000004,ch00000001,2022-05-28 17:44:23,CLK00000211,IMP  00018479,USR00088056,Mobile,https://bookhoarder.com/home,0.3328
212,CAMP00000017,CH00000005,2022-08-28 17:29:33,CLK00000212,IMP00080684,USR00071843,Desktop,https://bookhoarder.com/bestsellers,1.3212
213,CAMP00000009,CH00000007,2021-10-22 15:33:50,CLK00000213,IMP00040849,USR00135094,Desktop,https://bookhoarder.com/deals,0.274
214,CAMP00000001,CH00000007,2023-02-16 03:05:24,CLK00000214,IMP00004902,USR00131379,Mobile,https://bookhoarder.com/home,0.1917
215,CAMP00000005,CH00000015,2022-09-01 16:32:02,CLK00000215,IMP00020760,USR00018050,Mobile,https://bookhoarder.com/bestsellers,1.4255
216,CAMP  00000002,CH00000013,2022-10-05 13:02:36,CLK00000216,IMP00008985,USR00131179,Tablet,https://bookhoarder.com/deals,0.8643
217,CAMP00000012,CH00000010,2022-02-28 12:34:52,CLK00000217,IMP00059595,USR00052258,Desktop,https://bookhoarder.com/deals,2.2133
218,CAMP00000013,CH00000014,2021-03-20 02:17:25,CLK00000218,IMP00062243,USR00147226,Desktop,https://bookhoarder.com/deals,2.3415
219,CAMP00000019,CH00000014,2021-03-08 12:20:58,CLK00000219,IMP00093926,USR00042296,Tablet,https://bookhoarder.com/bestsellers,0.4541
220,CAMP00000019,CH00000008,2021-02-21 04:30:51,CLK00000220,IMP00093347,USR00105232,Desktop,https://bookhoarder.com/deals,1.348
221,CAMP00000007,CH00000004,2021-12-14 11:19:24,CLK00000221,IMP00034852,USR00125438,Desktop,https://bookhoarder.com/bestsellers,2.3847
222,CAMP00000003,CH00000005,2021-12-16 22:06:32,CLK00000222,IMP00010386,USR00058575,Mobile,https://bookhoarder.com/bestsellers,0.8819
223,CAMP00000004,CH00000009,2022-05-16 01:54:11,CLK00000223,IMP00019273,USR00034837,Mobile,https://bookhoarder.com/home,1.0521
224,CAMP00000002,CH00000006,2022-10-08 05:48:06,CLK00000224,IMP00006598,USR00080423,Desktop,https://bookhoarder.com/deals,0.77
225,CAMP00000003,CH00000011,2022-02-04 19:01:52,CLK00000225,IMP00013370,USR00144500,Desktop,https://bookhoarder.com/bestsellers,2.0657
226,CAMP00000007,CH00000014,2021-11-19 15:56:56,CLK00000226,IMP00034229,USR00137100,Desktop,https://bookhoarder.com/bestsellers,0.3288
227,CAMP00000005,CH00000007,2022-07-27 12:14:32,CLK00000227,IMP00024467,USR00126080,Tablet,https://bookhoarder.com/home,0.3696
228,CAMP00000006,CH00000002,2022-05-11 09:58:32,CLK00000228,IMP00027792,USR00055538,Desktop,https://bookhoarder.com/deals,2.3023
229,CAMP00000015,CH00000001,2021-04-21 08:57:18,clk00000229,IMP00071972,USR00103902,Tablet,https://bookhoarder.com/deals,1.2621
230,CAMP00000010,CH00000004,2022-09-12 03:39:14,CLK00000230,IMP00045288,USR00130323,Mobile,https://bookhoarder.com/bestsellers,0.8504
231,CAMP00000003,CH00000001,2022-01-05 03:06:48,CLK00000231,IMP00010931,USR00002255,Desktop,https://bookhoarder.com/home,0.6539
232,CAMP00000003,CH00000002,2021-12-30 14:07:11,CLK00000232,IMP00012643,USR00135903,Tablet,https://bookhoarder.com/deals,1.9452
233,CAMP00000015,CH00000007,2021-04-23 13:33:25,CLK00000233,IMP00071080,USR00041747,Mobile,https://bookhoarder.com/bestsellers,0.6361
234,CAMP00000003,CH00000015,2022-02-04 16:17:43,CLK00000234,IMP00010325,USR00079790,Mobile,https://bookhoarder.com/bestsellers,2.2886
235,CAMP00000020,CH00000009,2022-08-21 21:50:08,CLK00000235,IMP00095368,USR00143322,Tablet,https://bookhoarder.com/home,1.7308
236,CAMP00000003,CH00000015,2022-01-14 17:32:05,CLK00000236,IMP00012886,USR00067010,Tablet,https://bookhoarder.com/bestsellers,0.4626
237,CAMP00000015,CH  00000004,2021-04-16 10:05:53,CLK00000237,IMP00071034,USR00099900,Mobile,https://bookhoarder.com/bestsellers,1.1851
238,CAMP00000019,CH00000001,2021-03-17 16:37:38,CLK00000238,imp00091529,USR00042168,Mobile,https://bookhoarder.com/deals,2.1005
239,CAMP00000011,CH00000006,2021-01-04 20:08:35,CLK00000239,IMP00054215,USR00112576,Tablet,https://bookhoarder.com/home,1.2967
240,CAMP00000018,CH00000002,2021-07-05 03:58:48,CLK00000240,IMP00085930,USR00073021,Desktop,https://bookhoarder.com/deals,1.5573
241,CAMP00000009,CH  00000001,2021-10-14 15:09:45,CLK00000241,imp00040364,USR00149545,Tablet,https://bookhoarder.com/deals,1.124
242,CAMP00000002,CH00000006,2022-11-06 22:38:09,CLK00000242,IMP00006057,USR00061719,Mobile,https://bookhoarder.com/deals,0.3179
243,CAMP00000015,CH00000002,2021-04-20 23:33:37,CLK00000243,IMP00071781,USR00054990,Desktop,https://bookhoarder.com/deals,2.1078
244,CAMP00000007,CH00000001,2021-12-06 23:12:05,CLK00000244,IMP00034202,USR00042499,Desktop,https://bookhoarder.com/deals,1.7946
245,CAMP00000009,CH00000009,2021-10-20 07:26:06,CLK  00000245,IMP00040585,USR00024111,Desktop,https://bookhoarder.com/deals,2.1241
246,CAMP00000014,CH00000004,2022-01-05 01:58:08,CLK00000246,IMP00069534,USR00062398,Desktop,https://bookhoarder.com/home,0.7943
247,CAMP00000014,CH00000003,2022-01-16 07:21:17,CLK00000247,IMP00068617,USR00042141,,https://bookhoarder.com/bestsellers,1.6683
248,CAMP00000001,CH00000010,2023-02-08 21:36:02,CLK00000248,IMP00004976,USR00142489,Tablet,https://bookhoarder.com/home,0.5094
249,CAMP00000018,CH  00000009,2021-07-18 00:42:43,CLK00000249,IMP00089517,USR00062323,Mobile,https://bookhoarder.com/home,2.101
250,CAMP  00000008,CH00000002,2022-12-03 15:51:09,CLK00000250,IMP00039844,USR00120902,Mobile,https://bookhoarder.com/deals,0.1661
251,CAMP00000001,CH00000006,2023-02-15 01:37:20,CLK00000251,IMP00003379,USR00090046,Desktop,https://bookhoarder.com/deals,1.7729
252,CAMP00000006,CH  00000011,2022-05-18 19:51:04,CLK00000252,IMP00029060,USR00055425,Desktop,https://bookhoarder.com/deals,2.2731
253,CAMP00000004,CH00000003,2022-07-09 21:01:06,CLK00000253,IMP00015951,USR00108013,Tablet,https://bookhoarder.com/home,0.5228
254,CAMP00000007,CH00000009,2021-12-24 01:56:38,CLK00000254,IMP00031832,USR00047255,Mobile,https://bookhoarder.com/bestsellers,0.2761
255,CAMP00000020,CH00000004,2022-08-15 03:30:01,CLK00000255,IMP00097925,USR00036098,Tablet,https://bookhoarder.com/deals,1.9096
256,CAMP00000018,CH  00000001,2021-07-08 09:27:38,CLK00000256,IMP00087278,USR00082760,Tablet,https://bookhoarder.com/home,0.2232
257,CAMP00000012,CH00000009,2022-01-31 10:31:32,CLK00000257,IMP00055362,USR00053148,Tablet,https://bookhoarder.com/home,1.5051
258,CAMP00000011,CH00000008,2021-01-09 06:51:07,CLK00000258,IMP00051909,USR00039152,Tablet,https://bookhoarder.com/deals,1.6926
259,CAMP00000020,ch00000006,2022-08-10 23:50:35,clk00000259,IMP00098482,USR00058815,Tablet,https://bookhoarder.com/bestsellers,2.4069
260,CAMP00000014,CH00000002,2021-11-29 06:53:50,CLK00000260,IMP00069088,USR00109258,Tablet,https://bookhoarder.com/deals,2.2579
261,CAMP00000010,CH00000015,2022-10-14 12:43:58,CLK00000261,IMP00049921,USR00101812,Mobile,https://bookhoarder.com/home,1.7248
262,CAMP00000009,CH00000007,2021-10-25 06:26:52,CLK00000262,IMP00043025,USR00056379,Tablet,https://bookhoarder.com/bestsellers,0.7166
263,CAMP00000012,CH00000012,2022-02-11 06:37:24,CLK00000263,IMP00059144,USR00103039,Mobile,https://bookhoarder.com/deals,2.1181
264,CAMP00000004,CH00000005,2022-07-12 08:34:11,CLK00000264,IMP00018531,USR00141736,Tablet,https://bookhoarder.com/bestsellers,1.9259
265,CAMP00000011,CH00000010,2021-01-10 08:31:28,CLK00000265,IMP00051084,USR00080037,Mobile,https://bookhoarder.com/deals,2.3163
266,CAMP00000014,CH00000015,2021-11-26 14:41:43,CLK00000266,IMP00069652,USR00117488,Tablet,https://bookhoarder.com/home,2.0727
267,CAMP00000006,CH00000004,2022-05-22 21:18:35,CLK00000267,IMP00028836,USR00144121,Mobile,https://bookhoarder.com/bestsellers,1.7482
268,CAMP00000013,CH00000010,2021-03-13 21:41:07,CLK00000268,IMP00061579,USR00072531,Desktop,https://bookhoarder.com/deals,2.4597
269,CAMP00000020,CH00000002,2022-08-21 20:57:33,CLK00000269,IMP00095757,USR00082497,Desktop,https://bookhoarder.com/home,2.1012
270,CAMP00000012,CH00000015,2022-02-25 08:01:52,CLK00000270,IMP00058880,USR00052064,Mobile,https://bookhoarder.com/deals,1.4636
271,CAMP00000015,CH00000008,2021-04-23 19:29:56,CLK00000271,IMP00070803,USR00023442,Mobile,https://bookhoarder.com/deals,1.6619
272,CAMP00000007,CH00000012,2021-12-11 18:00:10,CLK00000272,IMP00030985,USR00114805,Desktop,https://bookhoarder.com/deals,0.4384
273,CAMP00000008,CH00000007,2022-12-23 00:12:55,CLK  00000273,IMP00036609,USR00045887,Desktop,https://bookhoarder.com/home,2.0758
274,CAMP00000008,CH00000004,2023-01-01 14:12:40,CLK00000274,IMP00036597,USR00045435,Desktop,https://bookhoarder.com/deals,2.1218
275,CAMP00000015,CH00000014,2021-04-17 08:06:44,CLK00000275,IMP00072964,USR00141851,Desktop,https://bookhoarder.com/deals,2.0524
276,CAMP00000007,CH00000002,2021-11-30 21:48:56,CLK00000276,IMP00030758,USR00113648,Tablet,https://bookhoarder.com/deals,1.9504
277,CAMP00000010,ch  00000005,2022-11-20 00:09:37,CLK00000277,IMP00045717,USR00019064,Tablet,https://bookhoarder.com/bestsellers,0.938
278,CAMP00000003,CH00000007,2021-12-28 15:53:49,CLK00000278,IMP00011053,USR00087663,Tablet,https://bookhoarder.com/home,1.4812
279,CAMP00000015,CH00000013,2021-04-20 02:06:15,CLK00000279,IMP00072698,USR00120069,Desktop,https://bookhoarder.com/bestsellers,1.094
280,CAMP00000019,CH00000011,2021-03-22 00:10:41,CLK00000280,IMP00093089,USR00054555,Mobile,https://bookhoarder.com/bestsellers,0.5935
281,CAMP00000002,CH00000004,2022-12-07 05:43:04,CLK00000281,IMP  00008938,USR00005403,Desktop,https://bookhoarder.com/bestsellers,0.897
282,CAMP00000002,CH00000006,2022-11-15 02:31:12,CLK00000282,IMP00006038,USR00023056,Tablet,https://bookhoarder.com/deals,0.9209
283,CAMP00000020,CH00000007,2022-08-23 06:56:52,CLK00000283,IMP00098466,USR00009249,Mobile,https://bookhoarder.com/bestsellers,1.3414
284,CAMP00000003,CH00000012,2021-12-30 20:01:54,CLK00000284,IMP00013792,USR00060739,Mobile,https://bookhoarder.com/bestsellers,0.9616
285,CAMP00000007,CH00000013,2021-12-23 16:27:07,CLK00000285,IMP00030438,USR00027489,Desktop,https://bookhoarder.com/home,0.398
286,CAMP00000002,CH00000007,2022-10-13 11:54:41,CLK00000286,IMP  00005593,USR00010744,Tablet,https://bookhoarder.com/home,0.717
287,CAMP00000004,CH00000004,2022-05-10 23:04:37,CLK  00000287,IMP00019436,USR00136349,Desktop,https://bookhoarder.com/home,1.4597
288,CAMP00000014,CH00000004,2022-01-14 04:52:22,CLK00000288,IMP00067100,USR00125820,Tablet,https://bookhoarder.com/home,1.3571
289,CAMP00000020,CH00000012,2022-08-24 20:11:13,CLK00000289,IMP00095095,USR00073034,Desktop,https://bookhoarder.com/bestsellers,1.4377
290,CAMP00000004,CH  00000008,2022-06-03 18:28:30,clk00000290,IMP00015796,USR00084432,Tablet,https://bookhoarder.com/bestsellers,0.2967
291,CAMP00000011,CH00000004,2021-01-09 02:37:41,CLK00000291,IMP00052094,USR00056835,Mobile,https://bookhoarder.com/home,1.6952
292,CAMP00000004,CH00000012,2022-05-27 21:08:58,CLK00000292,IMP00015551,USR00048413,Desktop,https://bookhoarder.com/deals,2.1445
293,CAMP00000010,ch00000007,2022-11-18 08:47:18,CLK00000293,IMP00045377,USR00064480,,https://bookhoarder.com/home,2.0353
294,CAMP00000009,CH00000014,2021-10-17 19:16:52,CLK00000294,IMP00043050,USR00012110,Tablet,https://bookhoarder.com/bestsellers,1.2369
295,CAMP00000003,CH00000010,2022-02-06 20:03:42,CLK00000295,IMP00013629,USR00095401,Tablet,https://bookhoarder.com/home,2.367
296,CAMP00000017,CH00000011,2022-07-25 21:36:18,CLK00000296,IMP00084795,USR00113624,Desktop,https://bookhoarder.com/home,1.2454
297,CAMP00000009,CH00000009,2021-10-15 23:23:16,CLK00000297,IMP00043384,USR00065798,Mobile,https://bookhoarder.com/home,1.8458
298,CAMP00000005,CH00000004,2022-09-05 16:36:55,CLK00000298,IMP00024085,USR00094082,Desktop,https://bookhoarder.com/deals,1.5207
299,CAMP00000011,CH00000002,2021-01-18 21:33:19,CLK00000299,IMP00053304,USR00059241,Desktop,https://bookhoarder.com/home,2.0615
300,CAMP00000009,CH00000013,2021-10-25 10:09:05,CLK00000300,imp00041138,USR00057089,Mobile,https://bookhoarder.com/bestsellers,1.3313
301,CAMP00000008,CH00000002,2023-01-19 09:09:42,CLK00000301,IMP00036129,USR00087818,Mobile,https://bookhoarder.com/deals,1.2114
302,CAMP  00000016,CH00000010,2021-05-13 02:40:00,CLK00000302,IMP00076258,USR00045214,Mobile,https://bookhoarder.com/bestsellers,0.2872
303,CAMP00000007,CH00000015,2021-12-28 13:51:25,CLK00000303,IMP00030489,USR00065836,Tablet,https://bookhoarder.com/bestsellers,0.5332
304,CAMP00000002,ch00000003,2022-12-06 11:54:16,CLK00000304,IMP00006882,USR00016707,Tablet,https://bookhoarder.com/bestsellers,2.0331
305,CAMP00000010,CH00000006,2022-09-19 04:52:12,CLK00000305,IMP00046222,USR00052696,Tablet,https://bookhoarder.com/deals,1.5618
306,CAMP00000016,CH00000004,2021-03-22 14:41:08,CLK00000306,IMP00075295,USR00048446,Desktop,https://bookhoarder.com/deals,1.6634
307,CAMP00000017,CH00000008,2022-07-22 16:55:26,CLK00000307,IMP00081203,USR00036572,Tablet,https://bookhoarder.com/home,1.024
308,CAMP00000010,CH00000008,2022-09-26 21:10:48,CLK00000308,IMP  00046395,USR00102742,Desktop,https://bookhoarder.com/deals,1.4901
309,CAMP00000017,CH00000014,2022-08-23 09:37:11,CLK00000309,IMP00083859,USR00140902,Mobile,https://bookhoarder.com/home,1.9506
310,CAMP00000004,CH00000002,2022-05-30 08:42:26,CLK00000310,IMP00016075,USR00123738,Mobile,https://bookhoarder.com/home,1.7572
311,CAMP  00000012,CH  00000009,2022-02-28 22:34:07,CLK00000311,IMP00058956,USR00105765,Desktop,https://bookhoarder.com/deals,1.595
312,CAMP00000016,CH00000005,2021-02-28 22:51:00,CLK00000312,IMP00079642,USR00121467,Desktop,https://bookhoarder.com/bestsellers,1.1881
313,CAMP00000005,CH00000004,2022-07-04 23:39:00,CLK00000313,IMP00020206,USR00144412,Tablet,https://bookhoarder.com/deals,1.0669
314,CAMP00000007,CH00000007,2021-12-19 16:22:15,CLK00000314,IMP00032412,USR00047962,Desktop,https://bookhoarder.com/bestsellers,1.9582
315,CAMP00000007,CH00000013,2021-12-08 16:31:57,CLK00000315,IMP00030588,USR00064894,Mobile,https://bookhoarder.com/home,1.5728
316,CAMP00000006,CH00000014,2022-05-18 10:07:58,CLK00000316,IMP  00027773,USR00047916,Desktop,https://bookhoarder.com/bestsellers,0.4586
317,CAMP00000014,CH00000004,2021-12-07 20:47:00,CLK00000317,IMP00068219,USR00141335,Desktop,https://bookhoarder.com/deals,0.6646
318,CAMP00000002,CH00000001,2022-11-18 02:51:56,CLK00000318,IMP00007879,USR00079532,Mobile,https://bookhoarder.com/home,1.9357
319,CAMP00000011,CH  00000004,2021-01-25 14:47:59,CLK00000319,IMP00052220,USR00010941,Mobile,https://bookhoarder.com/deals,2.3219
320,CAMP00000002,CH00000011,2022-10-20 09:06:07,CLK00000320,IMP00007969,USR00003877,Tablet,https://bookhoarder.com/deals,2.4902
321,CAMP00000004,CH00000001,2022-06-26 19:27:28,CLK00000321,IMP00018850,USR00086827,Tablet,https://bookhoarder.com/bestsellers,0.5792
322,CAMP00000011,CH00000009,2021-01-23 17:26:46,CLK00000322,IMP00052116,USR00098419,Desktop,https://bookhoarder.com/deals,1.6173
323,CAMP00000002,CH00000007,2022-11-18 12:37:03,CLK00000323,IMP00008599,USR00035720,Desktop,https://bookhoarder.com/deals,1.1591
324,CAMP00000006,CH00000013,2022-05-22 20:41:39,CLK00000324,IMP00029750,USR00051478,Tablet,https://bookhoarder.com/deals,2.3542
325,CAMP00000011,CH00000011,2021-01-17 18:24:03,CLK00000325,IMP00054871,USR00015409,Tablet,https://bookhoarder.com/home,0.54
326,CAMP00000001,CH00000005,2023-02-10 07:50:38,CLK00000326,imp00002792,USR00026438,Desktop,https://bookhoarder.com/bestsellers,0.3674
327,CAMP00000007,CH00000012,2021-11-25 02:59:11,CLK00000327,IMP00034540,USR00075682,Tablet,https://bookhoarder.com/deals,1.0986
328,CAMP00000015,CH00000001,2021-04-21 13:04:45,clk00000328,IMP00073211,USR00083600,Desktop,https://bookhoarder.com/deals,0.8568
329,CAMP00000011,CH00000004,2021-03-20 14:35:49,CLK00000329,IMP00050270,USR00080335,Mobile,https://bookhoarder.com/home,1.952
330,CAMP00000020,CH00000002,2022-08-22 09:54:53,CLK00000330,IMP00095698,USR00081523,Tablet,https://bookhoarder.com/deals,1.7537
331,CAMP00000017,CH00000001,2022-08-14 11:00:24,CLK00000331,IMP00080320,USR00003088,Tablet,https://bookhoarder.com/bestsellers,1.1036
332,CAMP00000004,CH00000003,2022-07-10 21:07:40,CLK00000332,IMP00016154,USR00102217,Desktop,https://bookhoarder.com/deals,2.3714
333,CAMP00000009,CH00000007,2021-10-25 07:16:13,CLK00000333,IMP00044951,USR00029796,Desktop,https://bookhoarder.com/bestsellers,1.5509
334,CAMP00000002,CH00000003,2022-10-15 07:20:33,CLK00000334,IMP00008434,USR00024507,Mobile,https://bookhoarder.com/deals,0.7206
335,CAMP00000016,CH00000011,2021-03-16 20:44:05,CLK  00000335,IMP00078262,USR00017947,Desktop,https://bookhoarder.com/bestsellers,2.1829
336,CAMP00000011,CH  00000008,2021-02-18 03:10:22,CLK00000336,IMP00050816,USR00080200,Desktop,https://bookhoarder.com/deals,0.2396
337,CAMP00000010,CH00000003,2022-11-06 21:23:55,CLK00000337,IMP00045307,USR00088902,Tablet,https://bookhoarder.com/bestsellers,1.2368
338,CAMP00000014,CH00000009,2021-11-26 05:52:33,CLK  00000338,IMP00068989,USR00050595,Tablet,https://bookhoarder.com/home,1.7204
339,CAMP00000008,CH00000010,2022-12-07 16:58:55,CLK00000339,IMP00035440,USR00001649,Tablet,https://bookhoarder.com/deals,2.4918
340,CAMP00000006,CH00000005,2022-05-13 03:26:37,CLK00000340,IMP00029142,USR00063105,Desktop,https://bookhoarder.com/bestsellers,1.0175
341,CAMP00000019,CH  00000007,2021-03-06 07:55:16,CLK00000341,IMP00090130,USR00012381,Desktop,https://bookhoarder.com/bestsellers,0.736
342,CAMP00000019,CH00000011,2021-03-03 05:33:23,CLK00000342,IMP00093789,USR00071533,Desktop,https://bookhoarder.com/deals,0.1087
343,CAMP00000014,CH00000006,2021-11-21 03:55:18,CLK00000343,IMP00065451,USR00086393,Mobile,https://bookhoarder.com/home,0.6449
