product_key,product_id,isbn,title,author,publisher,publication_date,product_type,genre,sub_genre,language,page_count,duration_minutes,price,cost,in_stock,stock_quantity,bestseller_flag,new_release_flag,effective_date,expiry_date
141,PROD00000108,  9781681195773,  Tower of Dawn,Sarah J. Maas,HarperCollins,2017-10-15,Physical  ,Fantasy,Epic Fantasy,German,664,,18.86,8.76,1,101,0,0,2017-11-08,
142,PROD00000109,9781481443258,Tales from the Shadowhunter Academy,Cassandra Clare,Macmillan,2016-05-18,Audiobook,Fantasy,Dark Fantasy,Spanish,,1120,31.76,11.53,1,477,0,0,2020-02-12,
143,PROD00000110,9781743484951,Kings Rising,C.S. Pacat,Simon & Schuster,2016-08-13,E-book,Fantasy,Urban Fantasy,Spanish,385,,16.38,4.23,1,390,0,0,2018-08-23,
144,PROD00000111,9780451475169,The Beast,J.R. Ward,Hachette  ,2016-05-13,Physical,Fantasy,Dark Fantasy,German,508,,29.61,7.99,1,288,0,0,2018-04-28,
145,PROD00000112,9781593080341,The Complete Sherlock Holmes 1,Arthur Conan Doyle,HarperCollins,2004-10-03,Physical,Mystery,Detective Fiction,Spanish,709,,37.44,13.6,1,295,0,0,2008-10-16,2007-10-23
146,PROD00000112,9781593080341,The Complete Sherlock Holmes 1,Arthur Conan Doyle,HarperCollins,2004-10-03,Physical,MYSTERY,Detective Fiction,Spanish  ,709,,31.82,11.56,1,256,0,0,2008-04-24,
147,PROD00000113,9780553392920,Fool's Quest,Robin Hobb,,2015-04-26,E-book,Fantasy,,French,,,41.88,10.14,1,275,0,0,2015-07-18,2017-07-14
148,PROD00000113,9780553392920,Fool's Quest,Robin Hobb,Penguin Random House  ,2025-12-10,E-book,Fantasy,Urban Fantasy,French,768,,37.22,9.01,1,167,0,0,2017-07-14,2016-05-08
149,PROD00000113,9780553392920,Fool's Quest,Robin Hobb,Penguin Random House,2015-04-26,E-book,Fantasy,Urban Fantasy,  French,768,,33.5,8.11,1,80,0,0,2017-04-21,
150,PROD00000114,9781613772270,Clockworks,Joe Hill,  Macmillan,2013-09-28,Physical,Fiction,Historical Fiction,English,  160,,25.79,11.02,1,432,0,0,2014-04-07,
151,PROD00000115,9781612620251,Jin Ji no Ju Ren 2,Hajime Isayama,HACHETTE,2010-01-01,E-Book,Fantasy,Dark Fantasy,French,189,,11.66,13.73,1,106,0,0,2010-06-24,
152,PROD00000116,9780316406819,A Grimm Warning,Chris Colfer,HarperCollins,2014-05-02,Physical,Fantasy,Urban Fantasy,Spanish,448,,14.3,3.02,1,286,0,0,2016-09-21,
153,PROD00000117,9780316084253,Hei Zhi Shi II,YANA TOBOSO,Macmillan,2007-01-21,Physical,Fantasy,  Epic Fantasy,Spanish,192,,33.01,4.92,1,162,0,0,2007-08-20,
154,PROD00000118,9781613778531,Locke & Key Vol. 6: Alpha & Omega,Joe Hill,  Hachette,,Audiobook,Fiction,,Spanish,,320,49.73,12.04,1,1,0,0,2012-11-22,2012-01-26
155,PROD00000118,9781613778531,Locke & Key Vol. 6: Alpha & Omega,Joe Hill,Hachette,2014-02-03,Audiobook,Fiction,Literary Fiction,Spanish,,  320,44.2,10.7,1,232,0,0,2012-08-20,2014-05-21
156,PROD00000118,9781613778531  ,Locke & Key Vol. 6: Alpha & Omega,Joe Hill,Hachette,2014-02-03,Audiobook,Fiction,Literary Fiction  ,Spanish,,320,39.78,9.63,1,424,0,0,2014-05-21,
157,PROD00000119,,JUST ONE DROP  ,Quinn Loftis,Hachette,2012-02-18,physical,Fantasy,Urban Fantasy,French,239,,36.01,13.13,1,41,0,0,2013-11-12,
158,PROD00000120,9781785031090,The Amazing Book Is Not on Fire: The World of Dan and Phil,Dan Howell,Simon & Schuster,2015-04-19,Physical,Fiction,Contemporary Fiction,French,224  ,,32.4,13.31,1,44,0,0,2017-03-10,
159,PROD00000121,9780316068222,This is Water,David Foster Wallace,Penguin Random House,2009-08-28,PHYSICAL,Fiction,Historical Fiction,Spanish,,,47.25,7.95,1,87,0,0,2009-09-13,2011-07-02
160,PROD00000121,9780316068222,  This is Water,David Foster Wallace,Penguin Random House,2009-08-28,Physical,Fiction,Historical Fiction,Spanish,138,,43.08,7.25,1,22,0,0,2011-07-02,2011-04-09
161,PROD00000121,9780316068222,This is Water,david foster wallace,Penguin Random House,2009-08-28,  Physical,Fiction,Historical Fiction,Spanish,138,,39.59,6.66,1,222,0,0,2011-05-29,2010-08-04
162,PROD00000121,9780316068222,This is Water,David Foster Wallace,Penguin Random House,2009-08-28,PHYSICAL  ,Fiction,Historical Fiction,Spanish,138,,36.62,6.16,1,99,0,0,2011-01-12,
163,PROD00000122,9783000513510,Storm and Silence,Robert Thier,HarperCollins,2016-01-14,Audiobook,Romance,Paranormal Romance,English,,993,20.48,5.66,1,256,0,0,2017-07-11,
164,PROD00000123,9781421503295,Ying Lan Gao Xiao Hosuto Bu 5,Bisco Hatori,Simon & Schuster,2005-12-17,Audiobook,Romance,Contemporary Romance,French,,293,37.1,11.34,1,488,0,0,2007-02-22,
165,PROD00000124,9781423183655,Percy Jackson's Greek Heroes,Rick Riordan,Penguin Random House,2014-06-03,Physical,FANTASY,Urban Fantasy,GERMAN,404,,14.42,9.61,1,98,0,0,2014-12-21,
166,PROD00000125,,UnDivided,Neal Shusterman,Macmillan,2014-08-21,Audiobook,Fiction,Literary Fiction,Spanish,,620,26.74,6.57,1,356,0,0,2016-01-31,
167,PROD00000126,9780896214408,The Shawshank Redemption,Stephen King  ,Penguin Random House,1982-02-12,  audiobook,Fiction,  Historical Fiction,English,,301,15.06,4.07,1,177,0,0,1985-04-30,
168,PROD00000127,9781500452056,More Than Forever,Jay McLean,Hachette,2014-10-13,Physical,Romance,Historical Romance,French,348,,19.08,13.5,1,52,0,0,2017-08-28,
169,PROD00000128,,Beyond the Kingdoms,Chris Colfer,HarperCollins,2015-04-02,Physical,Fantasy,Dark Fantasy,French  ,313,,29.38,3.22,1,421,0,0,2019-02-17,
170,PROD00000129,9781591169239,Gang no Lian Jin Shu Shi 2,Hiromu Arakawa,  Hachette,2002-09-18,E-book,Fiction,Contemporary Fiction,English,192,,16.58,3.34,1,323,0,0,2005-06-15,
171,PROD00000130,9780778313991,The Angel,Tiffany Reisz,Macmillan,2012-08-20,E-book,Romance,Historical Romance,English,410,,38.26,5.02,1,221,0,0,2015-11-08,
172,PROD00000131,,Souls Unfractured  ,TILLIE COLE,HarperCollins,2015-11-09,Physical  ,Romance,  Historical Romance,English,371,,29.92,10.27,1,395,0,0,2016-12-03,
173,PROD00000132,9780007325986,Mortal Coil,Derek Landy,Hachette,2010-10-16,E-book,Fantasy,Epic Fantasy,German,604,,25.69,12.62,1,147,0,0,2013-10-26,
174,PROD00000133,9781534300606,Saga Volume Seven,  Brian K. Vaughan,Hachette,2017-06-22,E-book,Fiction,Contemporary Fiction,English,152,,19.0,5.75,1,283,0,0,2017-08-11,
175,PROD00000134,9781942874256,Beard Science,Penny Reid,Simon & Schuster,2016-04-19,Physical,romance  ,Contemporary Romance,German,,,26.76,7.65,1,78,0,0,2017-10-12,2017-07-12
176,PROD00000134,9781942874256,Beard Science,Penny Reid,Simon & Schuster,,physical,Romance,Contemporary Romance,German,384,,23.79,6.8,1,205,0,0,2017-10-03,2017-05-13
177,PROD00000134,9781942874256,Beard Science,Penny Reid,Simon & Schuster,2016-04-19,physical,Romance,Contemporary Romance,German,384,,21.41,6.12,1,220,0,0,2017-08-01,
178,PROD00000135,9781421536705,Ying Lan Gao Xiao hosuto Bu 15,Bisco Hatori,Simon & Schuster,2009-10-04,Physical,Romance,Contemporary Romance,  English,183,,15.25,14.43,1,228,0,0,2013-06-12,
179,PROD00000136,9780778314103,The Prince,Tiffany Reisz,,2012-10-20,Physical,Romance,Paranormal Romance,  French,,,11.75,16.4,1,184,0,0,2013-11-14,2013-03-09
180,PROD00000136,9780778314103,The Prince,Tiffany Reisz,Harpercollins,2012-10-20,Physical,Romance,Paranormal Romance,French,407,,9.99,13.94,1,467,0,0,2013-09-07,
181,PROD00000137,  9781598160246,hurutsubasuketsuto 16,Natsuki Takaya,Penguin Random House  ,2004-12-14,Physical,Fantasy,Urban Fantasy,Spanish  ,300,,37.34,10.99,1,373,0,0,2008-01-31,
182,PROD00000138,9781598167993,HURUTSUBASUKETSUTO 17,Natsuki Takaya,Hachette,2005-09-12,Audiobook,  Fantasy,Urban Fantasy,FRENCH,,336  ,22.53,13.92,1,360,0,0,2008-02-05,
183,PROD00000139,,Born to Endless Night,Cassandra Clare,Hachette,2015-01-28,Physical,Fantasy,Urban Fantasy,English,120,,29.13,5.82,1,461,0,0,2016-09-28,
184,PROD00000140,9781615812264,Fish & Chips,Abigail Roux  ,Simon & Schuster,2010-12-26,Physical,Romance,Historical Romance,French,280,,21.62,14.69,1,32,0,0,2011-03-15,
185,PROD00000141,9780316020367,The Jolly Postman or Other People's Letters,Janet Ahlberg,Macmillan,1986-08-21,Physical,Fiction,Contemporary Fiction  ,Spanish,29,,36.63,10.46,1,498,0,0,1988-12-18,
186,PROD00000142,9781421514048,Ying Lan Gao Xiao hosuto Bu 9,Bisco Hatori,Hachette,2006-11-08,Physical,Romance,Historical Romance,German,378,,35.73,7.16,1,123,0,0,2009-12-01,
187,PROD00000143,9781598168624,  hurutsubasuketsuto 18,Natsuki Takaya,Penguin Random House,2005-03-09,Physical,  Fantasy,Dark Fantasy,English,200,,19.29,12.96,1,94,0,0,2006-05-05,
188,PROD00000144,  9789812695376,hurutsubasuketsuto 21,Natsuki Takaya,Simon & Schuster,2006-01-24,E-book,Romance,Contemporary Romance,German,224,,25.44,14.64,1,295,0,0,2006-07-04,
189,PROD00000145,,  One Fell Sweep,Ilona Andrews,Simon & Schuster,2016-03-11,Physical,Fantasy,Urban Fantasy,French,257,,35.76,12.61,1,100,0,0,2020-05-29,2019-11-04
190,PROD00000145,,One Fell Sweep,Ilona Andrews,Simon & Schuster,2016-03-11,Physical,Fantasy,Urban Fantasy,French,257  ,,30.4,10.72,,185,0,0,2019-12-13,
191,PROD00000146,9781442445932,Keeper of the Lost Cities,Shannon Messenger,Hachette  ,2012-05-13,Physical,Fantasy  ,Urban Fantasy,English,496,,22.89,10.52,1,31,0,0,2015-05-27,
192,PROD00000147,9781615817160,Divide & Conquer,Abigail Roux,Penguin Random House,2011-09-12,Physical,Romance,HISTORICAL ROMANCE,spanish,320,,30.65,5.26,1,31,0,0,2013-09-27,
193,PROD00000148,9781613725139,Armed & Dangerous,Abigail Roux,HarperCollins,2012-05-28,Physical,  Romance,Historical Romance,English,330,,18.07,3.87,1,177,0,0,2015-02-07,
194,PROD00000149,,Fate and Fury,Quinn Loftis,Macmillan,2013-10-05,E-book  ,FANTASY,Urban Fantasy,german,292,,17.91,11.18,1,43,0,0,2017-02-12,
195,PROD00000150,9780778315704,The Mistress,Tiffany Reisz,HarperCollins,2013-08-24,E-book,Romance,Contemporary Romance,French,458,,11.51,13.66,1,281,0,0,2014-07-04,
196,PROD00000151,9780007480227,Kingdom of the Wicked,Derek Landy,macmillan,2012-03-27,Physical,Fantasy,EPIC FANTASY,English,607,,22.54,4.71,1,293,0,0,2013-10-09,
197,PROD00000152,9781421526720,Ying Lan Gao Xiao hosuto Bu 12,Bisco Hatori,Macmillan,2008-06-17,Audiobook,Romance,Paranormal Romance  ,French,,298,27.57,10.19,,6,0,0,2010-02-17,
198,PROD00000153,9781612622552,Jin Ji no Ju Ren 6,Hajime Isayama,Hachette,2011-06-12,E-book,  Fantasy,Dark Fantasy,English,208,,31.76,5.74,1,434,0,0,2012-04-20,
199,PROD00000154,9780765391162,Arcanum Unbounded: The Cosmere Collection,Brandon Sanderson,Hachette,2016-08-09,Physical,Fantasy,  Dark Fantasy,French,672,,36.47,9.9,1,481,0,0,2019-07-09,
200,PROD00000155,9780316317788,AN AUTHOR'S ODYSSEY,Chris Colfer,Simon & Schuster,2016-05-15,Audiobook,Fantasy,Epic Fantasy,French,,746,24.61,3.5,1,2,0,0,2019-08-23,
201,PROD00000156,9781937551865,Touch & Geaux,Abigail Roux,Hachette,2013-02-27,Physical,Romance,Historical Romance,french,349,,38.16,13.31,1,153,0,0,2014-10-13,
202,PROD00000157,9784063846522,Jin Ji no Ju Ren 7,Hajime Isayama,Macmillan,2012-07-08,Physical,Fantasy,Epic Fantasy,English,192,,25.99,3.5,1,191,0,0,2014-08-16,
203,PROD00000158,,Jin Ji no Ju Ren 12,Hajime Isayama,Hachette,2013-03-22,Audiobook,Fantasy,Epic Fantasy,French,,1173,27.65,11.76,1,28,0,0,2017-04-14,
204,PROD00000159,9784063847123,Jin Ji no Ju Ren 8,Hajime Isayama,Macmillan,2012-02-01,Physical,Fantasy,Epic Fantasy,SPANISH,192,,10.48,11.79,1,195,0,0,2013-06-17,
205,PROD00000160,9781421526737,Ying Lan Gao Xiao hosuto Bu 13,Bisco Hatori,Macmillan,2008-09-02,Physical,Romance  ,  Contemporary Romance,Spanish,194,,32.82,12.54,1,460,0,0,2011-03-24,
206,PROD00000161,9781612626772,Jin Ji no Ju Ren 11,Hajime Isayama,simon & schuster,2013-12-05,Audiobook,Fantasy,Dark Fantasy,French,,320,13.92,12.05,1,59,0,0,2016-04-18,
207,PROD00000162,9784063848397,  JIN JI NO JU REN 10,HAJIME ISAYAMA,HarperCollins,2013-08-08,Physical  ,Fantasy,Urban Fantasy,,192,,19.39,7.71,1,80,0,0,2015-09-02,2015-05-19
208,PROD00000162,9784063848397,Jin Ji No Ju Ren 10,Hajime Isayama  ,HarperCollins,2013-08-08,Physical,Fantasy,Urban Fantasy,French,,,17.23,6.86,1,181,0,0,2015-07-25,2014-06-13
209,PROD00000162,9784063848397,Jin Ji no Ju Ren 10,Hajime Isayama,HarperCollins,2013-08-08,Physical,fantasy,Urban Fantasy,French,192,,15.51,6.17,1,315,0,0,2015-03-10,
210,PROD00000163,9784063847765,Jin Ji no Ju Ren 9,Hajime Isayama,Simon & Schuster,2012-05-20,E-book,Fantasy,Dark Fantasy,French,192,,38.49,6.71,1,249,0,0,2014-08-17,2016-04-29
211,PROD00000163,  9784063847765,Jin Ji no Ju Ren 9,Hajime Isayama  ,Simon & Schuster,2012-05-20,E-book,Fantasy,Dark Fantasy,French,192,,32.72,5.7,1,190,0,0,2016-04-29,
212,PROD00000164,9781455529483,Born of Fury,Sherrilyn Kenyon,Simon & Schuster,2014-02-27,Audiobook,Romance,Contemporary Romance,German,,1173,22.38,13.29,,125,0,0,2016-11-10,
213,PROD00000165,,Blood Lines,Angela Marsons,Hachette,2016-06-06,E-book,Mystery,Cozy Mystery,Spanish,680,,25.85,8.46,1,8,0,0,2018-05-10,
214,PROD00000166,9789792771763,Hei Zhi Shi VIII,Yana Toboso,Penguin Random House,2009-08-16,E-book,Fantasy,Dark Fantasy,English,174,,27.76,13.02,,484,0,0,2012-05-20,
215,PROD00000167,9781484716434,All In,Jennifer Lynn Barnes,Simon & Schuster,,PHYSICAL,Mystery,Detective Fiction,,378,,37.83,17.42,,3,0,0,2020-04-09,2019-10-09
216,PROD00000167,  9781484716434,All In,Jennifer Lynn Barnes,,2015-07-16,Physical,Mystery,Detective Fiction,English,378,,34.49,15.88,,243,0,0,2019-11-30,2018-12-29
217,PROD00000167,9781484716434  ,All In,Jennifer Lynn Barnes,Simon & Schuster,2015-07-16,Physical,Mystery,detective fiction,English,378,,31.7,14.59,1,120,0,0,2019-07-23,2019-01-16
218,PROD00000167,9781484716434,All In,Jennifer Lynn Barnes,Simon & Schuster,2015-07-16,Physical,Mystery,Detective Fiction,  English,378,,29.32,13.5,1,84,0,0,2019-03-13,
219,PROD00000168,9781421538709,Ying Lan Gao Xiao hosuto Bu 16,Bisco Hatori,HarperCollins,2009-08-04,Physical,  Romance,Paranormal Romance,German,183,,38.12,14.68,1,93,0,0,2012-01-30,
220,PROD00000169,,Out of Turn,Tiffany Snow,Hachette,2013-04-09,Physical,Romance,Contemporary Romance,French,473,,22.37,3.98,1,22,0,0,2013-05-27,
221,PROD00000170,,Addicted After All,Krista Ritchie,HarperCollins,2014-07-19,Audiobook,Romance,Contemporary Romance,German,,761,38.21,4.01,1,261,0,0,2015-02-18,
222,PROD00000171,9781937475017,Percepliquis,Michael J. Sullivan,HarperCollins,2012-05-04,Audiobook,  Fantasy,Epic Fantasy  ,German,,1033,28.38,14.73,1,129,0,0,2012-10-01,
223,PROD00000172,9780345505569  ,  Fairy Tail 3,  Hiro Mashima,HarperCollins,2007-10-06,  E-book,Fantasy,Epic Fantasy,Spanish,208,,30.18,13.84,1,312,0,0,2009-02-01,
224,PROD00000173,9781484709672,The Creeping Shadow,Jonathan Stroud,Hachette,2016-03-04,Physical,Fantasy,Dark Fantasy  ,French,464,,12.34,5.44,1,264,0,0,2016-04-28,
225,PROD00000174,9781401230517,Y: The Last Man - The Deluxe Edition Book Five,  Brian K. Vaughan,Simon & Schuster,2011-07-02,Audiobook,Fiction,Historical Fiction,  german,,546,37.02,10.23,1,323,0,0,2012-10-24,
226,PROD00000175,9781613724606,Who We Are,T.J. Klune,Hachette,2012-02-06,Audiobook,Romance,Historical Romance,French,,548,10.57,12.48,1,295,0,0,2013-03-10,
227,PROD00000176,,Wolfsong,T.J. Klune,Penguin Random House,2016-06-16,Physical,fantasy,Epic Fantasy,French,400  ,,33.93,5.28,1,87,0,0,2020-04-01,
228,PROD00000177,9780345505576,FAIRY TAIL 4  ,hiro mashima,HarperCollins,2007-11-26,E-book,Fantasy,Urban Fantasy,English,  208,,39.14,8.04,1,495,0,0,2008-01-15,
229,PROD00000178,,Fuel the Fire,Krista Ritchie,Hachette,2015-05-10,Physical,romance,Historical Romance,German,462,,30.97,11.69,,411,0,0,2018-07-30,
230,PROD00000179,9781250122520,The Language of Thorns: Midnight Tales and Dangerous Magic,LEIGH BARDUGO,HarperCollins,2017-11-17,E-book,Fantasy,Urban Fantasy,French,281,,34.49,10.45,1,387,0,0,2018-10-25,
231,PROD00000180,9781634763677  ,The Lightning-Struck Heart,T.J. Klune,Hachette,2015-12-14,E-book  ,Fantasy,Dark Fantasy,Spanish,400  ,,13.97,13.69,1,456,0,0,2016-03-18,
232,PROD00000181,9781612620015,Mei Shao Nu Zhan Shi seramun Xin Zhuang Ban 5,Naoko Takeuchi,hachette,2003-07-24,Physical,Fiction,Contemporary Fiction,German,248,,32.42,5.17,1,135,0,0,2007-07-20,
233,PROD00000182,9780968876831,The Red Tree,Shaun Tan,Simon & Schuster,2000-03-28,E-book,Fiction,Historical Fiction,Spanish,32,,26.79,11.81,1,14,0,0,2002-07-02,2001-10-16
234,PROD00000182,  9780968876831,The Red Tree,Shaun Tan,Simon & Schuster,2000-03-28,E-book,fiction,historical fiction,Spanish,32,,22.77,10.04,1,159,0,0,2002-05-25,
235,PROD00000183,,Born of Legend,Sherrilyn Kenyon,HarperCollins,2016-07-03,E-book,Romance,Contemporary Romance,Spanish,736,,22.11,14.76,1,405,0,0,2019-02-02,
236,PROD00000184,,  Long Way Down,Krista Ritchie,Harpercollins,2015-12-12,Audiobook,Romance,Paranormal Romance,French,,998,33.11,4.0,1,91,0,0,2016-09-24,2015-09-05
237,PROD00000184,,Long Way Down,Krista Ritchie,  HarperCollins,,Audiobook,Romance,Paranormal Romance,French,,998,30.19,3.65,1,64,0,0,2016-07-08,2015-08-17
238,PROD00000184,,Long Way Down,Krista Ritchie,HarperCollins,2015-12-12,Audiobook,  Romance,Paranormal Romance,French,,998,27.74,3.35,1,252,0,0,2016-06-08,2015-01-14
239,PROD00000184,,Long Way Down,Krista Ritchie,HarperCollins,2015-12-12,Audiobook,Romance,Paranormal Romance,French,,998  ,25.66,3.1,1,460,0,0,2016-01-11,
240,PROD00000185,9780316407212,  Sins of Empire,Brian McClellan,  Penguin Random House,2017-04-07,Physical  ,Fantasy,Dark Fantasy,Spanish,624,,24.74,14.12,1,311,0,0,2018-06-30,
241,PROD00000186,  9781612629803,Jin Ji No Ju Ren 16,Hajime Isayama,Macmillan,2015-04-28,Physical,Fantasy,Urban Fantasy,Spanish,  192,,30.13,7.04,,267,0,0,2015-09-03,
242,PROD00000187,,Forged in Blood II,Lindsay Buroker,Penguin Random House,2013-12-06,Physical,Fantasy,Epic Fantasy,German,422,,31.59,9.3,1,157,0,0,2014-02-26,
243,PROD00000188,9781494414542,Ashes to Ashes,Karina Halle,Simon & Schuster,2013-03-05,Physical,Fantasy,Dark Fantasy,French,  406,,35.12,6.79,,306,0,0,2016-05-25,
244,PROD00000189,,First Kiss,C.L. Stone,Penguin Random House,2016-06-08,Physical,Fiction,Literary Fiction,French,377  ,,17.75,14.49,1,127,0,0,2018-12-11,
245,PROD00000190,9781101991404,Cold Reign,  Faith Hunter,HarperCollins,2017-02-15,Physical,Fantasy,Epic Fantasy,French,350,,35.04,12.87,1,131,0,0,2020-12-13,
246,PROD00000191,9780553419733,City of Miracles,Robert Jackson Bennett,Macmillan,2017-02-23,Physical,Fantasy,  Epic Fantasy,French,451,,18.92,7.01,1,457,0,0,2017-09-30,
247,PROD00000192,9781612620046,Mei Shao Nu Zhan Shi seramun Xin Zhuang Ban 8,Naoko Takeuchi,  Simon & Schuster,2004-07-08,Physical,Fiction,Literary Fiction,English,230,,30.13,7.76,1,110,0,0,2004-09-03,
248,PROD00000193,9781612620053  ,Mei Shao Nu Zhan Shi seramun Xin Zhuang Ban 9,Naoko Takeuchi,Penguin Random House,2004-02-04,Audiobook,Fantasy,Dark Fantasy,Spanish,,430,30.74,13.42,1,370,0,0,2005-09-26,
249,PROD00000194,,Interludes,Santino Hassell,Simon & Schuster,2010-07-17,E-book,Romance  ,Historical Romance,Spanish,913,,35.65,11.55,1,406,0,0,2013-10-23,
250,PROD00000195,9781612620060,Mei Shao Nu Zhan Shi seramun Xin Zhuang Ban 10,Naoko Takeuchi,Hachette,2004-05-05,Audiobook,Fantasy,Epic Fantasy,  English,,403,28.14,10.33,1,51,0,0,2004-05-27,
251,PROD00000196,9781626726352,  Moxie,Jennifer Mathieu  ,Penguin Random House,2017-02-22,Physical,Fiction,Contemporary Fiction,Spanish,330,,21.13,10.59,1,401,0,0,2017-10-19,
252,PROD00000197,9784063956368,Jin Ji no Ju Ren 19,Hajime Isayama,Simon & Schuster,,E-book,Fantasy,Urban Fantasy,English,192,,24.55,10.09,1,15,0,0,2019-08-15,2019-01-13
253,PROD00000197,9784063956368,Jin Ji no Ju Ren 19  ,Hajime Isayama,Simon & Schuster  ,,E-book,Fantasy,Urban Fantasy,English,192,,21.82,8.97,1,8,0,0,2019-05-29,2018-08-21
254,PROD00000197,9784063956368  ,Jin Ji no Ju Ren 19,Hajime Isayama,Simon & Schuster,2016-09-26,E-book,Fantasy  ,URBAN FANTASY,English,192,,19.64,8.07,1,329,0,0,2019-02-24,
255,PROD00000198,9780316551663,Hunting Prince Dracula,KERRI MANISCALCO,Simon & Schuster,2017-11-01,Physical,Fiction,Contemporary Fiction,English,434,,29.69,4.34,1,355,0,0,2021-09-10,
256,PROD00000199,9781634773881,Smoke & Mirrors,Charlie Cochet,Simon & Schuster,2016-07-24,Audiobook,fantasy,Urban Fantasy,English,,  383,20.6,5.74,1,494,0,0,2017-10-17,
257,PROD00000200,9781310376306,Red Dirt Heart 3,N.R. Walker,HACHETTE,2014-02-17,E-book,Romance,Paranormal Romance,German,287  ,,33.09,14.23,1,427,0,0,2014-12-14,
258,PROD00000201,9781910655238  ,Inferno,Catherine Doyle,Macmillan,2016-11-16,Physical,Fiction,Historical Fiction,  Spanish,416,,37.61,12.06,1,320,0,0,2020-09-22,
259,PROD00000202,,The Butterfly Project,Emma Scott  ,Macmillan,2017-03-02,Audiobook,Romance,Paranormal Romance,French,,426,27.22,10.83,,416,0,0,2018-06-16,
260,PROD00000203,,The Adventures of Charls the Veretian Cloth Merchant,C.S. Pacat,Hachette,2017-04-22,Physical,Fantasy,Urban Fantasy,French,26,,15.58,10.19,1,469,0,0,2021-03-25,
261,PROD00000204,9781632165107,Beneath the Stain,Amy Lane,Penguin Random House,2014-03-09,Physical,  Romance,Contemporary Romance,English,350,,24.99,3.11,1,152,0,0,2017-10-29,
262,PROD00000205,9784575847093,ORENZI 5,Ichigo Takano,Hachette,2015-02-25,E-BOOK,Romance,Contemporary Romance,English,225,,14.74,13.69,1,272,0,0,2016-08-22,
263,PROD00000206,9784592191889,Hui Chang hameidoYang ! 18,Hiro Fujiwara,Penguin Random House,2014-04-01,E-book,Romance,paranormal romance,English,192,,10.53,6.1,1,415,0,0,2014-12-06,
264,PROD00000207,,TYRANT'S THRONE,Sebastien de Castell,Macmillan,2017-03-08,E-book,Fantasy,Epic Fantasy,German,608,,10.12,14.17,1,328,0,0,2019-06-07,
265,PROD00000208,9781937909796,So This is Christmas,Josh Lanyon,Macmillan,2016-03-23,Physical,MYSTERY,Cozy Mystery  ,english,127,,17.4,4.87,1,347,0,0,2017-06-17,
